model_id,partition_id,sample,points,conditioning_lambda,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,num_base_residual_streams,num_native_r5_streams,base_bits,enhancement_bits,full_bits,base_bpp,enhancement_bpp,full_bpp,base_y_mse,base_u_mse,base_v_mse,base_y_psnr,base_u_psnr,base_v_psnr,base_yuv_psnr_611,full_y_mse,full_u_mse,full_v_mse,full_y_psnr,full_u_psnr,full_v_psnr,full_yuv_psnr_611,hard_full_max_abs_difference,seconds
RWT380,2,RWT380/ujety_svah_ske_P2.h5,86036,32768,1600,720,3680,14552,60912,4,0,81464,259240,340704,0.9468594541819704,3.013157282997815,3.960016737179785,0.00456178,4.92923e-05,4.78661e-05,23.4087,43.0722,43.1997,28.340512500000003,8.47907e-05,3.55588e-05,3.83744e-05,40.7165,44.4905,44.1596,41.618637500000006,0.0,7.069790355861187
RWT380,3,RWT380/ujety_svah_ske_P3.h5,86037,32768,2144,1072,4288,15792,60128,4,0,83424,234872,318296,0.9696293455141393,2.72989527761312,3.6995246231272594,0.00415082,3.26471e-05,4.38606e-05,23.8187,44.8616,43.5793,28.919137499999998,8.63977e-05,2.39661e-05,3.39823e-05,40.635,46.204,44.6875,41.8376875,0.0,7.112042628228664
RWT380,4,RWT380/ujety_svah_ske_P4.h5,86036,32768,1432,728,3360,14808,60528,4,0,80856,252008,332864,0.9397926449393277,2.9290994467432236,3.8688920916825515,0.00396116,8.56533e-05,5.76318e-05,24.0218,40.6726,42.3934,28.3996,8.54756e-05,4.92284e-05,4.11108e-05,40.6816,43.0778,43.8604,41.37847500000001,0.0,7.223913639783859
RWT380,5,RWT380/ujety_svah_ske_P5.h5,86037,32768,1600,888,4032,15640,62416,4,0,84576,256128,340704,0.9830189337145646,2.976951776561247,3.9599707102758117,0.00416038,0.000163242,4.51219e-05,23.8087,37.8717,43.4561,28.0225,8.6267e-05,8.60491e-05,3.54211e-05,40.6416,40.6525,44.5074,41.1261875,0.0,7.354161478579044
RWT380,6,RWT380/ujety_svah_ske_P6.h5,86037,32768,1480,792,3544,14208,55760,4,0,75784,230176,305960,0.8808303404349291,2.675314109046108,3.556144449481037,0.00279517,7.85242e-05,2.68257e-05,25.5359,41.05,45.7145,29.9974875,8.39541e-05,5.38413e-05,2.22684e-05,40.7596,42.6888,46.5231,41.7211875,0.0,7.308583579957485
RWT380,7,RWT380/ujety_svah_ske_P7.h5,86037,32768,1504,632,2992,11720,47080,4,0,63928,205232,269160,0.7430291618722178,2.3853923312063414,3.128421493078559,0.00248691,4.73013e-05,3.00147e-05,26.0434,43.2513,45.2267,30.5923,8.49877e-05,3.39456e-05,2.3968e-05,40.7064,44.6922,46.2037,41.89178750000001,0.0,7.356354922056198
RWT380,8,RWT380/ujety_svah_ske_P8.h5,86036,32768,1464,656,3152,13232,56688,4,0,75192,245248,320440,0.8739597377841833,2.8505276860848947,3.724487423869078,0.00369611,6.56636e-05,4.72828e-05,24.3225,41.8268,43.253,28.876849999999997,8.45159e-05,4.23194e-05,3.81479e-05,40.7306,43.7346,44.1853,41.5379375,0.0,7.155750162899494
RWT380,9,RWT380/ujety_svah_ske_P9.h5,86037,32768,1896,912,3888,15896,62720,4,0,85312,248040,333352,0.9915733928426143,2.8829457094040936,3.874519102246708,0.00455258,3.52528e-05,4.20705e-05,23.4174,44.5281,43.7602,28.5990875,8.65276e-05,2.6507e-05,3.37134e-05,40.6285,45.7664,44.722,41.782424999999996,0.0,7.084039442241192
RWT391,0,RWT391/texturedMesh_P0.h5,73494,32768,1872,1304,4552,14720,44480,4,0,66928,138792,205720,0.9106593735543037,1.8884806923014124,2.799140065855716,0.00651412,2.89059e-05,1.58078e-05,21.8614,45.3901,48.0113,28.071225,5.49291e-05,1.93416e-05,1.25185e-05,42.602,47.1351,49.0245,43.97145,0.0,6.4294446259737015
RWT391,1,RWT391/texturedMesh_P1.h5,73494,32768,2160,1296,4448,15184,48800,4,0,71888,151072,222960,0.9781478760170899,2.0555691621084713,3.033717038125561,0.00823289,3.07439e-05,1.60003e-05,20.8445,45.1224,47.9587,27.2685125,5.7263e-05,1.97641e-05,1.20754e-05,42.4213,47.0412,49.181,43.84375,0.0,6.3527789786458015
RWT391,10,RWT391/texturedMesh_P10.h5,73494,32768,1960,1288,4144,14432,45048,4,0,66872,151456,218328,0.9098974065910143,2.060794078428171,2.9706914850191852,0.0067259,3.09933e-05,1.68381e-05,21.7225,45.0873,47.7371,27.894925,6.29621e-05,2.13323e-05,1.39251e-05,42.0092,46.7096,48.562,43.415850000000006,0.0,6.39695780724287
RWT391,11,RWT391/texturedMesh_P11.h5,73495,32768,1792,1312,4080,13536,38608,4,0,59328,117400,176728,0.8072385876590245,1.5973875773862167,2.404626165045241,0.00551399,2.22677e-05,1.24522e-05,22.5853,46.5232,49.0475,28.885312499999998,4.93883e-05,1.54853e-05,1.02557e-05,43.0638,48.1008,49.8904,44.546749999999996,0.0,6.343770571053028
RWT391,12,RWT391/texturedMesh_P12.h5,73494,32768,1856,1200,4736,15064,47200,4,0,70056,153176,223232,0.9532206710751898,2.084197349443492,3.0374180205186816,0.00954146,2.93347e-05,1.39841e-05,20.2039,45.3262,48.5437,26.8866625,5.67367e-05,1.9721e-05,1.17736e-05,42.4614,47.0507,49.2909,43.88875,0.0,6.238447390496731
RWT391,13,RWT391/texturedMesh_P13.h5,73495,32768,1816,1288,4328,13400,38888,4,0,59720,112208,171928,0.8125722838288318,1.526743315871828,2.33931559970066,0.00587191,2.18754e-05,1.08827e-05,22.3122,46.6004,49.6326,28.763275,5.08009e-05,1.50386e-05,8.97757e-06,42.9413,48.2279,50.4684,44.54301249999999,0.0,6.182515814900398
RWT391,14,RWT391/texturedMesh_P14.h5,73494,32768,1960,992,4424,14568,43680,4,0,65624,134920,200544,0.8929164285519906,1.8357961194111083,2.728712547963099,0.00636936,2.93224e-05,1.61828e-05,21.959,45.328,47.9095,28.1239375,5.66033e-05,1.91509e-05,1.24715e-05,42.4716,47.1781,49.0408,43.8810625,0.0,6.211932577192783
RWT391,15,RWT391/texturedMesh_P15.h5,73495,32768,1808,1256,4760,16096,46856,4,0,70776,136168,206944,0.9630042860058508,1.8527518878835294,2.81575617388938,0.00719781,2.46779e-05,1.44195e-05,21.428,46.0769,48.4105,27.881925000000003,5.70309e-05,1.63467e-05,1.14551e-05,42.4389,47.8657,49.41,43.988637499999996,0.0,6.120483450591564
RWT391,2,RWT391/texturedMesh_P2.h5,73494,32768,2104,1360,4456,15584,49880,4,0,73384,166560,239944,0.9985032791792527,2.2663074536696874,3.26481073284894,0.00987249,3.38071e-05,1.53747e-05,20.0557,44.7099,48.1319,26.647000000000002,6.06353e-05,2.21994e-05,1.30958e-05,42.1727,46.5366,48.8287,43.55018750000001,0.0,6.469848722219467
RWT391,3,RWT391/texturedMesh_P3.h5,73495,32768,1800,1312,4352,14912,49816,4,0,72192,172864,245056,0.9822709027825022,2.352051159942853,3.3343220627253554,0.00862845,3.33019e-05,1.81849e-05,20.6407,44.7753,47.4029,27.0028,6.49727e-05,2.29567e-05,1.49609e-05,41.8727,46.3909,48.2504,43.2346875,0.0,6.70282805711031
RWT391,4,RWT391/texturedMesh_P4.h5,73494,32768,2040,1192,4120,13416,40928,4,0,61696,129968,191664,0.8394698886983971,1.7684164693716493,2.6078863580700467,0.00664507,2.51545e-05,1.3204e-05,21.775,45.9938,48.7929,28.179587499999997,5.19583e-05,1.64559e-05,1.03726e-05,42.8435,47.8368,49.8411,44.34236249999999,0.0,6.54815598577261
RWT391,5,RWT391/texturedMesh_P5.h5,73495,32768,1984,1312,4592,15312,48088,4,0,71288,155160,226448,0.9699707463092727,2.1111640247635894,3.081134771072862,0.00611861,4.66337e-05,2.83328e-05,22.1335,43.313,45.4771,27.698887500000005,6.50506e-05,2.82316e-05,2.15196e-05,41.8675,45.4926,46.6717,42.921162499999994,0.0,6.335186310112476
RWT391,6,RWT391/texturedMesh_P6.h5,73494,32768,1432,1168,4448,15800,50696,4,0,73544,165312,238856,1.0006803276457943,2.2493264756306637,3.2500068032764577,0.0111084,3.61903e-05,1.90371e-05,19.5435,44.4141,47.204,26.109887500000003,5.77354e-05,2.26489e-05,1.48532e-05,42.3856,46.4495,48.2818,43.6306125,0.0,6.341861881315708
RWT391,7,RWT391/texturedMesh_P7.h5,73495,32768,1704,1144,3920,12048,35000,4,0,53816,101272,155088,0.7322402884549969,1.3779440778284238,2.1101843662834208,0.00470106,2.53154e-05,1.49897e-05,23.278,45.9661,48.2421,29.234524999999998,4.21801e-05,1.51195e-05,1.05782e-05,43.7489,48.2046,49.7559,45.0567375,0.0,6.302499383687973
RWT391,8,RWT391/texturedMesh_P8.h5,73494,32768,1752,1128,4296,14632,47408,4,0,69216,157104,226320,0.941791166625847,2.1376438892970855,3.0794350559229327,0.00948264,3.64411e-05,1.70557e-05,20.2307,44.3841,47.6813,26.681199999999997,5.71979e-05,2.22657e-05,1.40124e-05,42.4262,46.5236,48.5349,43.7019625,0.0,6.352377027273178
RWT391,9,RWT391/texturedMesh_P9.h5,73495,32768,1392,1096,4336,16152,49992,4,0,72968,166992,239960,0.9928294441798762,2.272154568337982,3.2649840125178584,0.010601,3.48148e-05,1.85015e-05,19.7465,44.5824,47.3279,26.298662500000002,5.74346e-05,2.30756e-05,1.46172e-05,42.4083,46.3685,48.3514,43.6462125,0.0,6.384387232363224
RWT405,0,RWT405/Dead Sea Qumran_P0.h5,60448,32768,1448,656,2312,7832,24776,4,0,37024,83280,120304,0.6124933827421917,1.3777130757014293,1.990206458443621,0.00118715,3.36254e-05,2.33363e-05,29.2549,44.7333,46.3197,33.3228,6.82075e-05,2.18317e-05,1.90318e-05,41.6617,46.6091,47.2052,42.973062500000005,0.0,5.184885732829571
RWT405,1,RWT405/Dead Sea Qumran_P1.h5,60448,32768,1464,464,1632,4712,16352,4,0,24624,58168,82792,0.40735839068290103,0.962281630492324,1.369640021175225,0.000796954,1.6451e-05,1.44085e-05,30.9857,47.8381,48.4138,35.2707625,6.04086e-05,1.30258e-05,1.32233e-05,42.189,48.852,48.7866,43.846575,0.0,5.222244560718536
RWT405,2,RWT405/Dead Sea Qumran_P2.h5,60448,32768,1344,536,2080,6832,24224,4,0,35016,95352,130368,0.5792747485442032,1.5774219163578613,2.1566966649020647,0.00129908,1.95105e-05,1.64258e-05,28.8636,47.0973,47.8447,33.51545,7.91249e-05,1.57662e-05,1.47053e-05,41.0169,48.0227,48.3253,42.806174999999996,0.0,5.016126938164234
RWT405,3,RWT405/Dead Sea Qumran_P3.h5,60448,32768,1240,344,1552,5064,18128,4,0,26328,68392,94720,0.43554790894653256,1.1314187400741134,1.5669666490206458,0.000750311,2.02137e-05,1.3476e-05,31.2476,46.9435,48.7044,35.391687499999996,7.39092e-05,1.60732e-05,1.24196e-05,41.313,47.939,49.0589,43.1094875,0.0,5.022648103535175
RWT405,4,RWT405/Dead Sea Qumran_P4.h5,60448,32768,1296,576,2040,6528,20280,4,0,30720,71792,102512,0.5082053996823717,1.187665431445209,1.6958708311275807,0.000855943,1.92824e-05,1.88185e-05,30.6755,47.1484,47.2542,34.80695,7.69976e-05,1.50378e-05,1.59474e-05,41.1352,48.2282,47.9731,42.8765625,0.0,4.98742488771677
RWT405,5,RWT405/Dead Sea Qumran_P5.h5,60448,32768,1152,448,1696,6160,19248,4,0,28704,67736,96440,0.474854420328216,1.1205664372683959,1.595420857596612,0.00059407,1.81211e-05,1.49901e-05,32.2616,47.4182,48.242,36.153725,7.93028e-05,1.51608e-05,1.44203e-05,41.0071,48.1928,48.4103,42.8307125,0.0,4.954765126109123
RWT405,6,RWT405/Dead Sea Qumran_P6.h5,60448,32768,1104,544,1984,6544,20912,4,0,31088,75808,106896,0.5142932768660667,1.2541026998411857,1.7683959767072526,0.000913441,2.16344e-05,1.92826e-05,30.3932,46.6486,47.1484,34.519524999999994,8.1034e-05,1.68536e-05,1.62621e-05,40.9133,47.7331,47.8882,42.6376375,0.0,5.210711941123009
RWT405,7,RWT405/Dead Sea Qumran_P7.h5,60448,32768,1352,624,2048,5960,17976,4,0,27960,64144,92104,0.4625463208046586,1.0611434621492852,1.523689782953944,0.0007694,2.16068e-05,1.72083e-05,31.1385,46.6541,47.6426,35.1409625,6.9249e-05,1.70294e-05,1.5267e-05,41.5959,47.688,48.1625,43.1782375,0.0,5.178256124258041
RWT43,0,RWT43/Ganesa-best-exported_P0.h5,73329,32768,1920,872,2984,10320,31880,4,0,47976,103088,151064,0.6542568424497811,1.4058285262310954,2.0600853686808764,0.000735558,2.67533e-05,1.57931e-05,31.3338,45.7262,48.0153,35.2180375,7.33103e-05,2.15116e-05,1.36029e-05,41.3483,46.6733,48.6637,42.92835,0.0,6.229928009212017
RWT43,1,RWT43/Ganesa-best-exported_P1.h5,73330,32768,2120,696,2632,8024,23784,4,0,37256,72888,110144,0.5080594572480567,0.9939724532933315,1.5020319105413882,0.000701681,2.4628e-05,2.17879e-05,31.5386,46.0857,46.6178,35.2418875,5.1413e-05,1.82965e-05,1.6181e-05,42.8893,47.3763,47.9099,44.07775,0.0,6.236909359693527
RWT43,10,RWT43/Ganesa-best-exported_P10.h5,73330,32768,1688,768,3072,9384,29416,4,0,44328,95824,140152,0.6045002045547525,1.3067503068321287,1.9112505113868812,0.000764126,3.49676e-05,2.28703e-05,31.1684,44.5633,46.4073,34.747625,7.73809e-05,2.48131e-05,1.79069e-05,41.1137,46.0532,47.4698,42.525650000000006,0.0,6.242978312075138
RWT43,11,RWT43/Ganesa-best-exported_P11.h5,73330,32768,1840,688,2408,8544,26456,4,0,39936,82896,122832,0.5446065730260466,1.130451384153825,1.6750579571798718,0.0005552,2.47711e-05,1.4179e-05,32.5555,46.0605,48.4836,36.234637500000005,7.58161e-05,2.01067e-05,1.24351e-05,41.2024,46.9666,49.0535,42.904312499999996,0.0,6.232354156672955
RWT43,12,RWT43/Ganesa-best-exported_P12.h5,73329,32768,1792,760,3160,9632,28880,4,0,44224,90216,134440,0.6030901826016992,1.2302908808247761,1.833381063426475,0.000968399,3.85665e-05,2.74206e-05,30.1395,44.1379,45.6192,33.8242625,6.26169e-05,2.65869e-05,1.97237e-05,42.0331,45.7533,47.0501,43.12525,0.0,6.211397334933281
RWT43,13,RWT43/Ganesa-best-exported_P13.h5,73330,32768,1888,896,3448,11376,37352,4,0,54960,117616,172576,0.7494886131187781,1.603927451247784,2.353416064366562,0.00113852,4.45434e-05,3.1267e-05,29.4366,43.5122,45.0491,33.1476125,7.32669e-05,3.15707e-05,2.24553e-05,41.3509,45.0072,46.4868,42.44992500000001,0.0,6.233961872756481
RWT43,14,RWT43/Ganesa-best-exported_P14.h5,73330,32768,1728,872,3144,10320,32880,4,0,48944,98384,147328,0.6674485203872903,1.3416609845902085,2.009109504977499,0.000661574,3.23404e-05,1.98437e-05,31.7942,44.9026,47.0238,35.33645,8.0261e-05,2.52568e-05,1.63281e-05,40.955,45.9762,47.8707,42.447112499999996,0.0,6.290924370288849
RWT43,15,RWT43/Ganesa-best-exported_P15.h5,73330,32768,1504,784,3112,9824,28992,4,0,44216,88952,133168,0.6029728624028365,1.213036956225283,1.8160098186281195,0.000869128,3.93082e-05,2.82158e-05,30.6092,44.0552,45.4951,34.1506875,7.16276e-05,2.6957e-05,2.07583e-05,41.4492,45.6933,46.8281,42.652075,0.0,6.214742414653301
RWT43,16,RWT43/Ganesa-best-exported_P16.h5,73329,32768,2064,768,3120,9728,28416,4,0,44096,81640,125736,0.6013446249096538,1.1133385154577315,1.7146831403673854,0.000652925,2.11918e-05,1.50084e-05,31.8514,46.7383,48.2367,35.760425000000005,7.6406e-05,1.64018e-05,1.3142e-05,41.1687,47.8511,48.8134,42.9595875,0.0,6.211607396602631
RWT43,17,RWT43/Ganesa-best-exported_P17.h5,73330,32768,1912,976,3816,12648,39248,4,0,58600,121424,180024,0.799127233056048,1.655857084412928,2.454984317468976,0.00126928,6.35894e-05,4.82408e-05,28.9644,41.9662,43.1659,32.364812500000006,7.21963e-05,3.87453e-05,3.14897e-05,41.4148,44.1178,45.0183,42.2031125,0.0,6.199732132256031
RWT43,18,RWT43/Ganesa-best-exported_P18.h5,73330,32768,1816,912,3304,10040,29424,4,0,45496,81432,126928,0.6204282012818765,1.1104868403109232,1.7309150415927996,0.000649788,3.41767e-05,2.3387e-05,31.8723,44.6627,46.3102,35.2758375,6.90383e-05,2.41315e-05,1.7574e-05,41.6091,46.1742,47.5513,42.922512499999996,0.0,6.473255701363087
RWT43,19,RWT43/Ganesa-best-exported_P19.h5,73330,32768,1672,800,3528,11160,33992,4,0,51152,104904,156056,0.6975589799536343,1.4305741170053183,2.1281330969589525,0.000951593,3.84453e-05,2.3408e-05,30.2155,44.1516,46.3064,33.968875,7.30048e-05,2.75155e-05,1.78299e-05,41.3665,45.6042,47.4885,42.6614625,0.0,6.404297515749931
RWT43,2,RWT43/Ganesa-best-exported_P2.h5,73330,32768,1808,888,3064,9920,30832,4,0,46512,95312,141824,0.6342833765171144,1.2997681712805127,1.9340515477976272,0.000765886,1.91267e-05,1.33229e-05,31.1584,47.1836,48.754,35.361000000000004,7.53961e-05,1.57194e-05,1.17043e-05,41.2265,48.0356,49.3166,43.0889,0.0,6.204046204686165
RWT43,20,RWT43/Ganesa-best-exported_P20.h5,73329,32768,1976,664,2488,8504,28472,4,0,42104,92000,134104,0.5741793833271966,1.2546195911576594,1.8287989744848558,0.000840919,2.27583e-05,1.24066e-05,30.7525,46.4286,49.0635,35.0008875,7.00693e-05,1.87508e-05,1.11837e-05,41.5447,47.2698,49.5142,43.256524999999996,0.0,6.279332637786865
RWT43,21,RWT43/Ganesa-best-exported_P21.h5,73330,32768,1752,560,1976,6192,17240,4,0,27720,47432,75152,0.3780171825992091,0.6468294013364244,1.0248465839356335,0.000379728,1.70945e-05,1.03777e-05,34.2053,47.6714,49.839,37.842775,5.6854e-05,1.47129e-05,9.62937e-06,42.4524,48.323,50.164,44.150175,0.0,6.2031163945794106
RWT43,22,RWT43/Ganesa-best-exported_P22.h5,73330,32768,1640,808,2888,9000,26112,4,0,40448,82776,123224,0.5515887085776626,1.1288149461339152,1.6804036547115777,0.000766512,3.22146e-05,2.34742e-05,31.1548,44.9195,46.2941,34.7678,6.33664e-05,2.15303e-05,1.70518e-05,41.9814,46.6695,47.6823,43.280025,0.0,6.564349494874477
RWT43,23,RWT43/Ganesa-best-exported_P23.h5,73330,32768,1824,560,1808,4568,10592,4,0,19352,25392,44744,0.26390290467748534,0.34627028501295515,0.6101731896904404,0.000201293,1.5824e-05,1.48087e-05,36.9617,48.0069,48.2948,39.7589875,4.46364e-05,1.3262e-05,1.23385e-05,43.5031,48.7739,49.0874,44.8599875,0.0,6.261724837124348
RWT43,24,RWT43/Ganesa-best-exported_P24.h5,73329,32768,1560,816,3480,10864,33200,4,0,49920,103184,153104,0.6807674998977212,1.4071376945001295,2.087905194397851,0.00117103,4.92895e-05,3.65711e-05,29.3143,43.0725,44.3686,32.915862499999996,6.16479e-05,3.07213e-05,2.43218e-05,42.1008,45.1256,46.14,42.9838,0.0,6.191200435161591
RWT43,25,RWT43/Ganesa-best-exported_P25.h5,73330,32768,2016,888,3544,12600,39720,4,0,58768,117952,176720,0.801418246283922,1.608509477703532,2.409927723987454,0.00115719,4.04244e-05,3.08531e-05,29.366,43.9336,45.107,33.154574999999994,7.72071e-05,2.63927e-05,2.13686e-05,41.1234,45.7852,46.7022,42.40347499999999,0.0,6.22914844751358
RWT43,26,RWT43/Ganesa-best-exported_P26.h5,73330,32768,1896,912,3544,10616,30464,4,0,47432,94888,142320,0.6468294013364244,1.2939860902768308,1.9408154916132552,0.000981688,3.56035e-05,2.55504e-05,30.0803,44.4851,45.926,33.8616125,6.98772e-05,2.46083e-05,1.87796e-05,41.5566,46.0892,47.2631,42.836487500000004,0.0,6.424091197550297
RWT43,27,RWT43/Ganesa-best-exported_P27.h5,73330,32768,2016,784,2616,7344,18880,4,0,31640,48184,79824,0.4314741579162689,0.6570844129278604,1.0885585708441292,0.00039548,2.22219e-05,1.49595e-05,34.0288,46.5322,48.2508,37.369474999999994,5.84618e-05,1.75935e-05,1.22408e-05,42.3313,47.5465,49.1219,43.832024999999994,0.0,6.2847308069467545
RWT43,28,RWT43/Ganesa-best-exported_P28.h5,73329,32768,1976,1032,3424,10000,28664,4,0,45096,88968,134064,0.6149817943787588,1.213271693327333,1.8282534877060916,0.000828237,3.66806e-05,2.55004e-05,30.8185,44.3556,45.9345,34.4001375,6.73985e-05,2.58699e-05,1.91876e-05,41.7135,45.8721,47.1698,42.9153625,0.0,6.2286273911595345
RWT43,29,RWT43/Ganesa-best-exported_P29.h5,73330,32768,1712,840,3152,10536,32208,4,0,48448,91680,140128,0.6606845765716624,1.2502386472112368,1.9109232237828992,0.000600442,2.90541e-05,2.07388e-05,32.2153,45.3679,46.8322,35.6864875,7.46439e-05,2.1449e-05,1.5757e-05,41.2701,46.6859,48.0253,42.791475,0.0,6.197713755071163
RWT43,3,RWT43/Ganesa-best-exported_P3.h5,73330,32768,1640,712,3192,10368,30032,4,0,45944,82000,127944,0.6265375698895405,1.118232646938497,1.7447702168280377,0.000532768,2.44216e-05,1.55283e-05,32.7346,46.1223,48.0888,36.3273375,7.92364e-05,1.98055e-05,1.35329e-05,41.0107,47.0321,48.6861,42.7228,0.0,6.243501223623753
RWT43,30,RWT43/Ganesa-best-exported_P30.h5,73330,32768,1560,728,2824,8432,26040,4,0,39584,78720,118304,0.5398063548343106,1.0735033410609574,1.613309695895268,0.000575512,2.87307e-05,1.84405e-05,32.3995,45.4165,47.3423,35.89447500000001,6.94771e-05,2.16698e-05,1.53589e-05,41.5816,46.6415,48.1364,43.0334375,0.0,6.346235200762749
RWT43,31,RWT43/Ganesa-best-exported_P31.h5,73330,32768,1760,592,2608,8240,20440,4,0,33640,49880,83520,0.45874812491476885,0.6802127369425883,1.1389608618573572,0.000362517,3.06889e-05,2.21795e-05,34.4067,45.1302,46.5405,37.2638625,6.00772e-05,2.09002e-05,1.58283e-05,42.2129,46.7985,48.0057,43.5102,0.0,6.235446661710739
RWT43,4,RWT43/Ganesa-best-exported_P4.h5,73329,32768,1888,880,3424,11008,33368,4,0,50568,103240,153808,0.6896043857137013,1.4079013759903993,2.0975057617041006,0.000864877,3.46324e-05,2.21429e-05,30.6305,44.6052,46.5477,34.3669875,7.32304e-05,2.50157e-05,1.74246e-05,41.3531,46.0179,47.5884,42.71561249999999,0.0,6.024614326655865
RWT43,5,RWT43/Ganesa-best-exported_P5.h5,73330,32768,1696,880,3376,11192,38592,4,0,55736,127888,183624,0.7600709123141961,1.7440065457520797,2.5040774580662757,0.00122674,3.9911e-05,2.43384e-05,29.1125,43.9891,46.1371,33.10015,7.7188e-05,2.99004e-05,1.90788e-05,41.1245,45.2432,47.1945,42.398087499999995,0.0,6.090364530682564
RWT43,6,RWT43/Ganesa-best-exported_P6.h5,73330,32768,1912,912,3424,10680,30416,4,0,47344,85016,132360,0.6456293467884904,1.1593617891722352,1.8049911359607256,0.000595925,2.75341e-05,2.0829e-05,32.2481,45.6013,46.8133,35.7379,7.89608e-05,2.15217e-05,1.69358e-05,41.0259,46.6712,47.7119,42.5673125,0.0,6.044225312769413
RWT43,7,RWT43/Ganesa-best-exported_P7.h5,73330,32768,1672,960,3504,11312,31888,4,0,49336,93704,143040,0.6727942179189963,1.2778399018137188,1.950634119732715,0.000652295,3.3444e-05,2.14925e-05,31.8556,44.7568,46.6771,35.3209375,7.88643e-05,2.50181e-05,1.75405e-05,41.0312,46.0175,47.5596,42.4705375,0.0,6.064302586019039
RWT43,8,RWT43/Ganesa-best-exported_P8.h5,73329,32768,2192,848,3104,8872,22624,4,0,37640,62632,100272,0.5133030588171119,0.8541231981889839,1.3674262570060958,0.000551513,3.36986e-05,2.6354e-05,32.5844,44.7239,45.7915,35.752725,5.9109e-05,2.28223e-05,1.91737e-05,42.2835,46.4164,47.1729,43.4112875,0.0,6.26831079274416
RWT43,9,RWT43/Ganesa-best-exported_P9.h5,73330,32768,1792,680,2992,10560,36992,4,0,53016,124208,177224,0.7229783171962362,1.6938224464748397,2.416800763671076,0.000991773,2.70517e-05,1.75307e-05,30.0359,45.6781,47.562,34.181937500000004,8.28911e-05,2.02027e-05,1.38448e-05,40.8149,46.9459,48.5871,42.552800000000005,0.0,6.255876034498215
RWT438,0,RWT438/model_P0.h5,68081,32768,1424,496,1536,3856,12048,4,0,19360,37304,56664,0.2843671508937883,0.5479355473627003,0.8323026982564886,0.000444514,2.2585e-05,1.5981e-05,33.5211,46.4618,47.964,36.94405,3.26535e-05,1.40125e-05,1.28482e-05,44.8607,48.5348,48.9116,45.826325000000004,0.0,6.281291052699089
RWT438,1,RWT438/model_P1.h5,68082,32768,1240,832,2816,7368,25632,4,0,37888,69992,107880,0.5565053905584443,1.0280544049822273,1.5845597955406716,0.000820327,3.5233e-05,3.01678e-05,30.8601,44.5305,45.2046,34.361962500000004,5.45416e-05,2.54032e-05,2.35792e-05,42.6327,45.9511,46.2747,43.50275,0.0,6.4762134701013565
RWT438,10,RWT438/model_P10.h5,68082,32768,760,1040,2104,4256,11752,4,0,19912,49936,69848,0.2924708439822567,0.7334684644986927,1.0259393084809494,0.000254542,1.43592e-05,2.72609e-05,35.9424,48.4287,45.6446,38.7159625,5.71396e-05,1.42612e-05,2.44622e-05,42.4306,48.4584,46.1151,43.644637499999995,0.0,5.9278295040130615
RWT438,11,RWT438/model_P11.h5,68082,32768,976,936,1880,5296,19008,4,0,28096,62696,90792,0.412678828471549,0.9208895155841486,1.3335683440556976,0.000659679,2.32521e-05,2.61386e-05,31.8067,46.3354,45.8272,35.37535,5.85876e-05,1.77118e-05,2.184e-05,42.3219,47.5174,46.6075,43.5070375,0.0,6.621890477836132
RWT438,12,RWT438/model_P12.h5,68082,32768,1512,504,2120,6544,21496,4,0,32176,63288,95464,0.472606562674422,0.9295849123116242,1.4021914749860462,0.000735617,5.16649e-05,3.36846e-05,31.3335,42.868,44.7257,34.4493375,4.77471e-05,3.07204e-05,2.34966e-05,43.2105,45.1257,46.29,43.834837500000006,0.0,6.241867825388908
RWT438,13,RWT438/model_P13.h5,68082,32768,1440,416,1536,4184,11176,4,0,18752,31128,49880,0.27543256661085164,0.4572133603595664,0.732645926970418,0.000264422,3.01432e-05,1.60336e-05,35.777,45.2081,47.9497,38.477475,3.48584e-05,1.98882e-05,1.32943e-05,44.5769,47.014,48.7633,45.404837500000006,0.0,6.429602779448032
RWT438,14,RWT438/model_P14.h5,68082,32768,1296,656,1848,8272,27080,4,0,39152,76040,115192,0.5750712376252166,1.116888458035898,1.6919596956611145,0.000768108,8.34328e-05,3.67264e-05,31.1458,40.7866,44.3502,34.00145,5.16051e-05,3.93291e-05,2.26794e-05,42.8731,44.0529,46.4437,43.4669,0.0,6.040937602519989
RWT438,15,RWT438/model_P15.h5,68082,32768,1632,976,2760,9624,32384,4,0,47376,94432,141808,0.6958667489204194,1.3870332833935548,2.082900032313974,0.00102886,9.21644e-05,4.40722e-05,29.8764,40.3544,43.5584,32.8964,5.80616e-05,5.09732e-05,3.01262e-05,42.3611,42.9266,45.2106,42.787975,0.0,6.033470116555691
RWT438,16,RWT438/model_P16.h5,68081,32768,1152,816,2704,8424,27136,4,0,40232,78584,118816,0.5909431412582071,1.154272117037059,1.745215258295266,0.00101129,4.89704e-05,3.84395e-05,29.9512,43.1007,44.1522,33.3700125,5.66573e-05,3.10113e-05,2.76365e-05,42.4674,45.0848,45.5852,43.18429999999999,0.0,5.962346069514751
