configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,stage,stage_index,stage_bits,cumulative_bits,mse_Y,mse_U,mse_V,psnr_Y,psnr_U,psnr_V,yuv611,x_mean,x_std,x_rms,x_l2,x_zero_fraction,f_mean,f_std,f_rms,f_l2,f_zero_fraction,d_mean,d_std,d_rms,d_l2,d_zero_fraction,f4_mean,f4_std,f4_rms,f4_l2,f4_zero_fraction,f5p_mean,f5p_std,f5p_rms,f5p_l2,f5p_zero_fraction,cB_mean,cB_std,cB_rms,cB_l2,cB_zero_fraction,FB_mean,FB_std,FB_rms,FB_l2,FB_zero_fraction,run
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P3.h5,62900,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,3504.0,6312.0,0.0012391406344249,0.0002426820283289,3.3492440707050264e-05,29.068796157836918,36.14962387084961,44.75053405761719,31.91411781311035,0.5652392506599426,0.2341896444559097,0.6118334531784058,134.7770538330078,0.0,-0.0005673473351635,0.0458594635128974,0.0458629727363586,65.99169921875,0.0,0.0032504529226571,0.0489859580993652,0.0490936823189258,70.64033508300781,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P3.h5,62900,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,4872.0,11184.0,0.0002586242626421,2.3964461433934048e-05,2.386551204835996e-05,35.87331008911133,46.204322814941406,46.2222900390625,38.458309173583984,0.568090558052063,0.2422960698604583,0.6176036596298218,268.2846374511719,0.0,-0.0058536296710371,0.0429808683693409,0.0433776453137397,123.0824966430664,0.0,0.0041275979019701,0.044565413147211,0.0447561517357826,126.99395751953124,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1016.0,1016.0,1.0106649597219075e-06,1.2965567748324247e-06,1.245115754500148e-06,59.95392608642578,58.87208557128906,59.04790496826172,59.7054443359375,0.4838780164718628,0.1495317071676254,0.5064560174942017,6.446132659912109,0.0370370373129844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,408.0,1424.0,0.0922059416770935,0.001978057436645,4.426013401825912e-05,10.352411270141602,27.03761100769043,43.53987121582031,16.58649444580078,0.4793833196163177,0.1171050146222114,0.4934794306755066,15.049099922180176,0.0,-0.0147257084026932,0.0891082733869552,0.0903168246150016,17.990966796875,0.0,0.002459404990077,0.1007125154137611,0.1007425487041473,20.06775283813477,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,1648.0,3072.0,0.0080784391611814,0.0012414420489221,0.0001695829705568,20.92672538757324,29.06073570251465,37.7061767578125,24.04090690612793,0.4762431979179382,0.2179878056049347,0.5237616896629333,32.64594268798828,0.0,-0.0009595169103704,0.1183361113071441,0.1183399930596351,48.18051528930664,0.0,-0.0072266035713255,0.2444290667772293,0.2445358633995056,99.55944061279295,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r3,3.0,3776.0,6848.0,0.0022673583589494,0.0004857839958276,8.309441182063892e-05,26.444799423217773,33.13557052612305,40.80428695678711,29.076082229614254,0.4775236546993255,0.2426299750804901,0.5356287360191345,65.88887023925781,0.0,0.0024862943682819,0.0482164099812507,0.0482804700732231,38.79394912719727,0.0,0.0033953660167753,0.0703661814332008,0.0704480558633804,56.60587692260742,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,8096.0,14944.0,0.0007716194959357,0.0003527805674821,3.270112574682571e-05,31.12596702575684,34.52495193481445,44.854373931884766,33.26689147949219,0.478157103061676,0.2590517103672027,0.5438216924667358,132.5073699951172,0.0,5.8442732552066445e-05,0.043317437171936,0.0433174781501293,68.9431381225586,0.0,0.0034385381732136,0.0463731437921524,0.0465004555881023,74.00909423828125,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5,75300,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,7896.0,22840.0,0.0005472854245454,6.847450276836753e-05,2.6264502594131045e-05,32.617862701416016,41.64471054077149,45.80631256103516,35.394775390625,0.4761644601821899,0.2543149888515472,0.5398228764533997,256.57208251953125,0.0,-0.0052003962919116,0.0409698635339736,0.0412985943257808,128.2146759033203,0.0,0.0042354692704975,0.0426674298942089,0.0428771376609802,133.11538696289062,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1400.0,1400.0,1.3139567727193937e-06,1.6186030507014948e-06,1.5511092215092503e-06,58.814186096191406,57.90859603881836,58.09357452392578,58.61091232299805,0.5194771885871887,0.1485299915075302,0.5402940511703491,7.248805522918701,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,184.0,1584.0,0.0077680540271103,0.0028844375628978,0.0001807851658668,21.09687805175781,25.399389266967773,37.42837524414063,23.67612838745117,0.5123755931854248,0.141043871641159,0.5314339995384216,15.180790901184082,0.0,-0.0167882405221462,0.0995364412665367,0.1009423062205314,18.834871292114254,0.0,0.0018458738923072,0.0579781755805015,0.0580075532197952,10.82365608215332,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,784.0,2368.0,0.0064127147197723,0.0019962484948337,0.0003461686137598,21.92958068847656,26.99785423278809,34.60712432861328,24.14780807495117,0.5170894861221313,0.161363422870636,0.541682243347168,34.24185943603516,0.0,-0.0013714148662984,0.0944637432694435,0.094473697245121,39.0092887878418,0.0,-0.0015857748221606,0.1317270994186401,0.1317366510629654,54.39559173583984,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r3,3.0,3328.0,5696.0,0.0020324864890426,0.0010469099506735,0.0002542481815908,26.91972541809082,29.80090713500977,35.94742202758789,28.408334732055664,0.5159627795219421,0.1759355068206787,0.5451338291168213,69.97913360595703,0.0,0.0022635373752564,0.0622622929513454,0.062303427606821,52.24222946166992,0.0,0.0012026590993627,0.0819690078496933,0.0819778367877006,68.7394790649414,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,8640.0,14336.0,0.0002635563432704,0.0001374251587549,7.962950621731579e-05,35.79126739501953,38.61933898925781,40.98926162719727,36.794525146484375,0.5215912461280823,0.1823066622018814,0.5525333881378174,137.5242156982422,0.0,0.001118404790759,0.0458043105900287,0.0458179637789726,74.49048614501953,0.0,0.0035682711750268,0.0462075397372245,0.0463451109826564,75.34751892089844,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,4632.0,18968.0,0.0001172541888081,6.027263225405477e-05,7.145565177779645e-05,39.3087158203125,42.19879913330078,41.45963668823242,39.93883895874024,0.5213742256164551,0.1834077835083007,0.5526930093765259,256.1593322753906,0.0,-0.0046112891286611,0.0399378798902034,0.0402032099664211,121.71141815185548,0.0,0.0044068163260817,0.0408256985247135,0.0410628505051136,124.31389617919922,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1520.0,1520.0,1.3458085277306964e-06,1.2212080946483184e-06,1.2784589671355209e-06,58.71017074584961,59.132102966308594,58.9331283569336,58.7907829284668,0.5717524886131287,0.1700726300477981,0.59651118516922,8.265501022338867,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,120.0,1640.0,0.0067298533394932,0.0029749195091426,0.0003543779021129,21.71994400024414,25.265247344970703,34.505332946777344,23.761280059814453,0.5671306252479553,0.1786322593688964,0.5945978760719299,16.73346710205078,0.0,-0.0193393882364034,0.1082323938608169,0.1099466383457183,20.211050033569336,0.0,0.0004504573880694,0.0545134842395782,0.0545153468847274,10.02133846282959,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,776.0,2416.0,0.0063865510746836,0.0022518341429531,0.000510086887516,21.94733619689941,26.47463607788086,32.92355728149414,23.885276794433597,0.5697344541549683,0.1985189020633697,0.6033300757408142,37.31390380859375,0.0,-0.0050956276245415,0.1069015190005302,0.1070228889584541,43.235130310058594,0.0,-0.0059139737859368,0.1276715993881225,0.1278084963560104,51.632102966308594,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r3,3.0,3320.0,5736.0,0.0020880661904811,0.0013324158499017,0.0002682624617591,26.80255889892578,28.753602981567383,35.71440124511719,28.160419464111328,0.5692936182022095,0.2106111645698547,0.6070027351379395,78.51481628417969,0.0,0.000801516289357,0.0718531608581543,0.0718576312065124,60.71250915527344,0.0,-0.0005164035828784,0.0850741043686866,0.0850756764411926,71.88043975830078,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,11168.0,16904.0,0.0001977330539375,0.0001899233320727,8.801481453701854e-05,37.03921127319336,37.21421432495117,40.554443359375,37.50048828125,0.5716784596443176,0.2045324295759201,0.6071653366088867,151.85568237304688,0.0,0.0010886748787015,0.0456368811428546,0.0456498637795448,74.5775146484375,0.0,0.0029366975650191,0.0461798459291458,0.0462731271982193,75.59573364257812,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,7112.0,24016.0,8.280966721940786e-05,8.2549755461514e-05,7.17791699571535e-05,40.81919097900391,40.83284378051758,41.44001388549805,40.89849853515625,0.5714079141616821,0.2053292840719223,0.6071796417236328,281.4105529785156,0.0,-0.0042708632536232,0.0395058840513229,0.0397360734641552,120.2963638305664,1.0911008274661073e-07,0.0043448219075798,0.0404538363218307,0.0406864918768405,123.17364501953124,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1568.0,1568.0,1.094684762392717e-06,1.1817999165941728e-06,1.2469047305785352e-06,59.60710906982422,59.27456283569336,59.04167175292969,59.49485778808594,0.5521644949913025,0.1661378592252731,0.5766171813011169,8.296076774597168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,168.0,1736.0,0.0090757878497242,0.0031633775215595,0.000486805307446,20.421157836914062,24.998491287231445,33.12644577026367,22.581485748291016,0.5477219820022583,0.1629807204008102,0.5714560747146606,16.650859832763672,0.0,-0.0207632835954427,0.1077007725834846,0.1096839532256126,20.87571144104004,2.7606007279246118e-05,0.0006963271880522,0.0613248944282531,0.0613288469612598,11.672476768493652,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,944.0,2680.0,0.0083025535568594,0.0024534708354622,0.0006803084397688,20.807884216308597,26.102191925048828,31.67294311523437,22.827804565429688,0.5539650917053223,0.1898002922534942,0.5855779051780701,37.51356506347656,0.0,-0.0052319909445941,0.1036836057901382,0.1038155257701873,43.44205093383789,0.0,-0.0051436903886497,0.1285769343376159,0.1286797970533371,53.84661102294922,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r3,3.0,3592.0,6272.0,0.0014272950356826,0.0010650620097294,0.0002562454319559,28.454864501953125,29.726253509521484,35.91343688964844,29.54611015319824,0.5544338226318359,0.2090889066457748,0.5925496220588684,75.02014923095703,0.0,0.0019575175829231,0.0624923780560493,0.062523029744625,51.70560073852539,1.4621934951719595e-06,-0.0002431705506751,0.0801345780491828,0.0801349505782127,66.27039337158203,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,10240.0,16512.0,0.0002026564761763,0.0002415309281786,9.945660713128746e-05,36.932395935058594,36.17027282714844,40.02366638183594,37.223541259765625,0.5570643544197083,0.2023424208164215,0.5926745533943176,146.55130004882812,0.0,0.0005148748168721,0.0448147617280483,0.0448177196085453,72.38815307617188,0.0,0.0033365648705512,0.042202353477478,0.0423340424895286,68.37660217285156,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5,71603,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,6288.0,22800.0,7.222369458759204e-05,7.121200178517029e-05,8.382514351978898e-05,41.4132080078125,41.47447204589844,40.766258239746094,41.34000015258789,0.5567458868026733,0.2037998735904693,0.5928746461868286,274.7825012207031,0.0,-0.0049031288363039,0.0401921346783638,0.0404901020228862,122.5799560546875,0.0,0.0042307516559958,0.0409784652292728,0.0411962829530239,124.71786499023438,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1248.0,1248.0,1.5141588391998084e-06,1.3374606169236358e-06,1.1405156783439452e-06,58.19828796386719,58.73719024658203,59.428993225097656,58.41948699951172,0.5488095283508301,0.1461617648601532,0.5679394006729126,7.3613362312316895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,160.0,1408.0,0.0120447594672441,0.004421392455697,0.0005429193261079,19.192018508911133,23.544408798217773,32.65264892578125,21.41864585876465,0.5411068201065063,0.1619429290294647,0.5648204684257507,15.622161865234377,0.0,-0.0174233596771955,0.089373879134655,0.0910563766956329,16.45073890686035,0.0,0.0017693062545731,0.0508851408958435,0.0509158931672573,9.198741912841797,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,928.0,2336.0,0.0123316822573542,0.0035793138667941,0.000922636128962,19.08977699279785,24.46200180053711,30.34969520568848,21.16879653930664,0.54559725522995,0.1815041154623031,0.574995756149292,35.42179107666016,0.0,-0.0035306557547301,0.0963077917695045,0.0963724926114082,38.77960205078125,0.0,-0.0058046518824994,0.1387694776058197,0.1388908326625824,55.88867568969727,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r3,3.0,4384.0,6720.0,0.0020996767561882,0.0015451199142262,0.0007678910624235,26.77847671508789,28.11038017272949,31.147003173828125,27.49103164672852,0.543304979801178,0.1990371197462082,0.578615665435791,71.68999481201172,0.0,0.0027938322164118,0.0687352120876312,0.0687919706106185,55.67374420166016,0.0,-0.0014773242874071,0.1127640306949615,0.1127737089991569,91.26842498779295,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r4,4.0,10976.0,17696.0,0.0004566926218103,0.0007301981677301,0.0004176115908194,33.40376281738281,31.36559295654297,33.792274475097656,33.19755554199219,0.5475568771362305,0.1947272568941116,0.5811516046524048,141.08705139160156,0.0,0.0009232953889295,0.047939009964466,0.0479479022324085,76.03467559814453,3.9766365489413147e-07,0.0033612325787544,0.0513952784240245,0.0515050739049911,81.67555236816406,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5,71602,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r5,5.0,11416.0,29112.0,0.0002102419675793,0.0003714780614245,0.0003522398183122,36.77280807495117,34.30066680908203,34.5316162109375,36.18363952636719,0.5495921969413757,0.1958761066198349,0.5834543704986572,270.41461181640625,0.0,-0.004883867688477,0.0411401949822902,0.0414290688931942,125.42171478271484,1.0911008274661073e-07,0.0043206824921071,0.0428852327167987,0.0431023426353931,130.4873504638672,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT70/Kostel_Samyang_P22.h5,58453,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,x_low,0.0,1560.0,1560.0,1.199139319396636e-06,1.518448698334396e-06,1.2142775176471332e-06,59.211307525634766,58.18600082397461,59.15682220458984,59.07633590698242,0.520200252532959,0.1346031278371811,0.5373325347900391,7.445497989654541,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT70/Kostel_Samyang_P22.h5,58453,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r1,1.0,200.0,1760.0,0.0220638904720544,0.0024493956007063,0.0001091838130378,16.56317901611328,26.10940933227539,39.6184196472168,20.638362884521484,0.5064500570297241,0.1150414571166038,0.5193517208099365,14.16602611541748,0.0,-0.0152160227298736,0.0926821380853653,0.0939228683710098,16.734092712402344,0.0,0.0025557281915098,0.0576511397957801,0.0577077604830265,10.281702995300291,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_high,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT70/Kostel_Samyang_P22.h5,58453,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,r2,2.0,880.0,2640.0,0.017103848978877,0.0018649556441232,0.0002672449336387,17.669063568115234,27.293317794799805,35.73090362548828,21.129825592041016,0.5071991682052612,0.1306506395339965,0.5237562656402588,29.409740447998047,0.0,0.0003796606033574,0.0759364664554596,0.0759374126791954,27.85236930847168,0.0,-0.0001165406429208,0.1062539741396904,0.1062540411949157,38.97192001342773,0.0,,,,,,,,,,,,,,,,,,,,,rwtt_reference_88blocks
