run,configuration,point,profile,lambda,dataset,sequence,endpoint,num_blocks,points,physical_bits,physical_bpp,y_mse,y_psnr,u_mse,u_psnr,v_mse,v_psnr,yuv611,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,r5_bits
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,8i,Redandblack,B_native,8.0,757691.0,167368.0,0.22089215788494254,0.0005547601338210431,32.55894755752354,0.00010457950364066618,39.80553423766941,0.0005270706723776579,32.78131148419646,33.49256638337589,14888.0,488.0,10112.0,36208.0,105672.0,165512.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,8i,Redandblack,Official_Full,8.0,757691.0,332880.0,0.43933476839503177,0.00012480150481753116,39.03780178034925,8.032089923953169e-05,40.95171437990635,0.0002918163540115958,35.348903729704254,38.81592859896327,14888.0,488.0,10112.0,36208.0,105672.0,165512.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,8i,Soldier,B_unpool,16.0,1089091.0,220632.0,0.2025836224888462,0.0007604289489638607,31.189413582243375,7.694872869420462e-05,41.137985509546944,1.5787675282322596e-05,48.01681814664775,34.53641064370687,21912.0,536.0,11456.0,43000.0,143728.0,222656.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,8i,Soldier,B_native,16.0,1089091.0,220632.0,0.2025836224888462,0.0006425699976282973,31.92079556046654,2.2875935247100563e-05,46.40621141442847,1.4285503509770991e-05,48.45104447779565,35.797753656877916,21912.0,536.0,11456.0,43000.0,143728.0,222656.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,8i,Soldier,Official_Full,16.0,1089091.0,443288.0,0.40702567554042773,0.00011461809146251324,39.407468273753885,1.1600555259826773e-05,49.355212227982996,9.47957111044899e-06,50.23211311246207,42.00401687287104,21912.0,536.0,11456.0,43000.0,143728.0,222656.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Basketball,B_unpool,8.0,796217.0,102624.0,0.12888948615766807,0.000610430338357508,32.14363890102598,0.00024131812137520302,36.174100642588265,2.1160807203940636e-05,46.74467769645795,34.47257646815026,13976.0,504.0,6392.0,22248.0,59504.0,58176.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Basketball,B_native,8.0,796217.0,102624.0,0.12888948615766807,0.0005552057158086301,32.55546071495259,4.857377359651954e-05,43.13598155771679,2.024475453161638e-05,46.93687484700003,35.67570258680404,13976.0,504.0,6392.0,22248.0,59504.0,58176.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Basketball,Official_Full,8.0,796217.0,160800.0,0.20195499468109823,9.370024701004877e-05,40.28259264235383,3.570233407249531e-05,44.47303390563734,1.47490509652017e-05,48.31235923674705,41.81011862456342,13976.0,504.0,6392.0,22248.0,59504.0,58176.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Dancer,B_unpool,8.0,702038.0,104936.0,0.1494733903292984,0.0007751793996407601,31.105977771611354,0.00018780410429634862,37.262949208357284,2.646187844874494e-05,45.77379329802025,33.70907614200571,12728.0,824.0,5872.0,21488.0,64024.0,73768.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Dancer,B_native,8.0,702038.0,104936.0,0.1494733903292984,0.0007140182829533444,31.462906676578697,4.988034279355249e-05,43.02070570573673,2.7031658819465615e-05,45.68127302653643,34.684927348968166,12728.0,824.0,5872.0,21488.0,64024.0,73768.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Dancer,Official_Full,8.0,702038.0,178704.0,0.2545503234867628,0.00011280676716815899,39.476648466679634,2.901571320142214e-05,45.37366750081859,1.6645807910754116e-05,47.78695121344357,41.252563689292494,12728.0,824.0,5872.0,21488.0,64024.0,73768.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Exercise,B_unpool,8.0,645135.0,72424.0,0.1122617746673177,0.0005100390339200323,32.92396585534665,0.00025129709687336755,35.998125285946884,2.1666801587884704e-05,46.642051936756665,35.02299654434793,10016.0,264.0,4600.0,15864.0,41680.0,36872.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Exercise,B_native,8.0,645135.0,72424.0,0.1122617746673177,0.00052426840196238,32.80446316741574,4.237517878056531e-05,43.72888456499795,2.0321652660760927e-05,46.92040975902738,35.93450916606497,10016.0,264.0,4600.0,15864.0,41680.0,36872.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Exercise,Official_Full,8.0,645135.0,109296.0,0.16941570368992537,0.0001252521071727623,39.02214959067062,3.3221269889557994e-05,44.78583770575569,1.5747676405341518e-05,48.02783517987628,40.86832130370696,10016.0,264.0,4600.0,15864.0,41680.0,36872.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,B_unpool,8.0,657755.0,110320.0,0.16772202415793114,0.0012305168385249826,29.09912438988039,0.00019672641471125268,37.06137322881175,5.155145672248786e-05,42.877590580700954,31.816713768599385,11704.0,552.0,5936.0,22704.0,69424.0,125936.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,B_native,8.0,657755.0,110320.0,0.16772202415793114,0.0009884229225821165,30.05057191400788,8.134883199869252e-05,40.89648678254648,5.498383630728767e-05,42.597649620378064,32.97469598587148,11704.0,552.0,5936.0,22704.0,69424.0,125936.0
full_88blocks_v2,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,Official_Full,8.0,657755.0,236256.0,0.3591854109812924,0.0001689822252717197,37.72158975104604,4.2564987717463186e-05,43.70947487591444,2.8139601191781134e-05,45.506820618918965,39.4432292501387,11704.0,552.0,5936.0,22704.0,69424.0,125936.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Longdress,B_unpool,16.0,857966.0,230808.0,0.2690176533802039,0.002753395526777285,25.60131397484826,0.00048623507264390436,33.131537182480194,0.0006282190521401781,32.01888896791574,27.344788749935688,19568.0,632.0,12792.0,45768.0,152048.0,340384.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Longdress,B_native,16.0,857966.0,230808.0,0.2690176533802039,0.002493025856559584,26.032732171629274,0.00039082876644354206,34.08013478095758,0.0006443386930036854,31.908857881733997,27.773173211558404,19568.0,632.0,12792.0,45768.0,152048.0,340384.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Longdress,Canonical_Base,16.0,857966.0,230808.0,0.2690176533802039,0.002049939690526198,26.8825891575252,0.00034839778610166365,34.57924613385631,0.0005695979202251604,32.44431605109236,28.539887141262483,19568.0,632.0,12792.0,45768.0,152048.0,340384.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Longdress,Official_Full,16.0,857966.0,571192.0,0.665751323479019,0.0004194935444574727,33.772747180964714,0.00016634654898737248,37.78986204541402,0.0002779955069409511,35.5596222324207,34.498245920452874,19568.0,632.0,12792.0,45768.0,152048.0,340384.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Loot,B_unpool,16.0,805285.0,91624.0,0.11377835176366131,0.0006698810903916004,31.740022814333987,0.0004232275887472137,33.7342602989029,2.1189583343412583e-05,46.738775828567285,33.86414662668427,14384.0,216.0,5096.0,18120.0,53808.0,56120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Loot,B_native,16.0,805285.0,91624.0,0.11377835176366131,0.0005610731380269097,32.50980523108952,2.4964041479476212e-05,46.02685104480329,1.7687734575125576e-05,47.52327787470456,36.076120038255624,14384.0,216.0,5096.0,18120.0,53808.0,56120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Loot,Canonical_Base,16.0,805285.0,91624.0,0.11377835176366131,0.00022121213119206246,36.55191060164322,1.3043626168263411e-05,48.846016566145366,1.3495736343691984e-05,48.69803414828992,39.60693929053683,14384.0,216.0,5096.0,18120.0,53808.0,56120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Loot,Official_Full,16.0,805285.0,147744.0,0.18346796475781865,0.0001254568974385466,39.01505456811277,1.224565115587649e-05,49.12018116551093,1.2301761734516351e-05,49.10032688821527,41.53885443280035,14384.0,216.0,5096.0,18120.0,53808.0,56120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Redandblack,B_unpool,8.0,757691.0,142576.0,0.18817169532170766,0.0008590023557664009,30.660056451385532,0.0004315417671887352,33.64977164301608,0.0006850159823639189,31.642992957024866,31.15663791354427,14888.0,368.0,8928.0,31432.0,86960.0,121744.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Redandblack,B_native,8.0,757691.0,142576.0,0.18817169532170766,0.0006329061398657236,31.986606911845634,0.00011037113300078793,39.57144499231718,0.0005457078348572174,32.6303981090289,33.01518557155249,14888.0,368.0,8928.0,31432.0,86960.0,121744.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Redandblack,Canonical_Base,8.0,757691.0,142576.0,0.18817169532170766,0.00038526270230608523,34.14243033464838,0.00011405370087806243,39.42890617929256,0.0005646152006745493,32.48247433875581,34.595745315742334,14888.0,368.0,8928.0,31432.0,86960.0,121744.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Redandblack,Official_Full,8.0,757691.0,264320.0,0.34884933303945803,0.00015360537061348228,38.135935994931515,8.44278619753963e-05,40.73514208524297,0.00032348598072208854,34.901445360987346,38.05652542697742,14888.0,368.0,8928.0,31432.0,86960.0,121744.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Soldier,B_unpool,16.0,1089091.0,190576.0,0.17498629591099366,0.0007981264604628997,30.979282906919323,0.00020863606025391815,36.8061062680198,1.6971631484421412e-05,47.702764069089476,33.798070972328155,21912.0,376.0,9968.0,37264.0,121056.0,137600.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Soldier,B_native,16.0,1089091.0,190576.0,0.17498629591099366,0.0007965308017888313,30.9879742540174,2.5539510052878958e-05,45.9278743844974,1.6521718231167093e-05,47.819447887643996,34.95939597453072,21912.0,376.0,9968.0,37264.0,121056.0,137600.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Soldier,Canonical_Base,16.0,1089091.0,190576.0,0.17498629591099366,0.00037482835745038755,34.26167560211283,1.5346498149208835e-05,48.13990708654427,1.2648903163812758e-05,48.97947132239638,37.8361790027022,21912.0,376.0,9968.0,37264.0,121056.0,137600.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,8i,Soldier,Official_Full,16.0,1089091.0,328176.0,0.30133019187561005,0.00017271697764282325,37.626649702831855,1.4416783342475516e-05,48.411316281358296,1.116339011293822e-05,49.52203898251186,40.461656685107656,21912.0,376.0,9968.0,37264.0,121056.0,137600.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Basketball,B_unpool,8.0,796217.0,82952.0,0.1041826537237964,0.0008776124999240156,30.56697199688856,0.0005341953837785428,32.72299869231472,2.756128249145648e-05,45.59700577548023,32.71522955614079,13976.0,320.0,5520.0,17928.0,45208.0,36568.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Basketball,B_native,8.0,796217.0,82952.0,0.1041826537237964,0.0006395828203705774,31.941032102142056,5.671414419586621e-05,42.46308616941866,2.261855430077479e-05,46.45535157114403,35.070578794176875,13976.0,320.0,5520.0,17928.0,45208.0,36568.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Basketball,Canonical_Base,8.0,796217.0,82952.0,0.1041826537237964,0.00021438023286867775,36.68815261665027,4.032343259061286e-05,43.944425050419795,1.724446777109758e-05,47.63350205045061,38.963355350096506,13976.0,320.0,5520.0,17928.0,45208.0,36568.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Basketball,Official_Full,8.0,796217.0,119520.0,0.15010983186744317,0.00012277666000864087,39.10884185254034,3.837441987573739e-05,44.159581769003054,1.6397014184022696e-05,47.852352276510366,40.83312314509443,13976.0,320.0,5520.0,17928.0,45208.0,36568.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Dancer,B_unpool,8.0,702038.0,87296.0,0.12434654534369935,0.0009916067915882046,30.03660507379025,0.00045138627665311564,33.45451648768278,3.256114081602421e-05,44.87300387522862,32.31839385070661,12728.0,608.0,5056.0,18128.0,50776.0,46120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Dancer,B_native,8.0,702038.0,87296.0,0.12434654534369935,0.0008319904660360266,30.798816503579154,5.448343861201245e-05,42.637354906126006,2.9678133757431935e-05,45.275634121642995,34.08823600615549,12728.0,608.0,5056.0,18128.0,50776.0,46120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Dancer,Canonical_Base,8.0,702038.0,87296.0,0.12434654534369935,0.0003461930527891653,34.60681651554799,3.896585258233885e-05,44.09315816851866,2.2014691319059652e-05,46.57287399660231,37.28836640730111,12728.0,608.0,5056.0,18128.0,50776.0,46120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Dancer,Official_Full,8.0,702038.0,133416.0,0.19004099493189827,0.00014840941233095644,38.28538554624586,3.171831059372855e-05,44.98689952481814,1.839332665802991e-05,47.353397161905576,40.25657624552487,12728.0,608.0,5056.0,18128.0,50776.0,46120.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Exercise,B_unpool,8.0,645135.0,55720.0,0.08636951955792199,0.0008286799987552993,30.816131432789412,0.0005905064943833461,32.28775321658696,2.9140126937617707e-05,45.355085607270844,32.817453427574286,10016.0,208.0,3952.0,12640.0,28904.0,19336.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Exercise,B_native,8.0,645135.0,55720.0,0.08636951955792199,0.0006016053725964333,32.206882939613514,5.233167518813891e-05,42.81235362846416,2.2697792616739132e-05,46.44016376330366,35.311726878681114,10016.0,208.0,3952.0,12640.0,28904.0,19336.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Exercise,Canonical_Base,8.0,645135.0,55720.0,0.08636951955792199,0.000213344981447294,36.70917568672407,3.739955426275121e-05,44.27133573799014,1.741971566524836e-05,47.58958938078151,39.01449740488951,10016.0,208.0,3952.0,12640.0,28904.0,19336.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Exercise,Official_Full,8.0,645135.0,75056.0,0.1163415409177924,0.00015732180698768475,38.032110739564594,3.5699056973966694e-05,44.47343256056207,1.6915014351507822e-05,47.71727629399618,40.04792166149323,10016.0,208.0,3952.0,12640.0,28904.0,19336.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Model,B_unpool,8.0,657755.0,94664.0,0.1439198485758375,0.0013493865503781805,28.69863622864324,0.00038117369840594143,34.188770740128454,5.570123265729641e-05,42.541351938686695,31.115242506334326,11704.0,416.0,5168.0,19752.0,57624.0,92176.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Model,B_native,8.0,657755.0,94664.0,0.1439198485758375,0.0010611707886462284,29.742147135562384,8.425455846569013e-05,40.744065929736635,5.718790907708797e-05,42.42695781979001,32.702988320362614,11704.0,416.0,5168.0,19752.0,57624.0,92176.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Model,Canonical_Base,8.0,657755.0,94664.0,0.1439198485758375,0.0005802828933159004,32.363602322064764,5.9745116168938284e-05,42.23697590088094,3.902206004956253e-05,44.086898070957446,35.06318598802837,11704.0,416.0,5168.0,19752.0,57624.0,92176.0
full_88blocks_v2,R04_8k256_L4096,4K,8k256,4096,Owlii,Model,Official_Full,8.0,657755.0,186840.0,0.28405713373520536,0.0002096567098874201,36.78491233806804,4.646795144407873e-05,43.32846473123521,3.0865627730537963e-05,45.105248861312944,38.64289845261955,11704.0,416.0,5168.0,19752.0,57624.0,92176.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,B_unpool,16.0,857966.0,201304.0,0.23462934428637033,0.0027626571559245935,25.5867300742103,0.0006977302721284993,31.563124340609072,0.0006487725615774984,31.879075259477467,27.120322505668547,19568.0,464.0,11344.0,40032.0,129896.0,244536.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,B_native,16.0,857966.0,201304.0,0.23462934428637033,0.002577940142593063,25.887271707853042,0.0004009306681371989,33.96930722264465,0.0006655584501466258,31.76813798248718,27.63263443153126,19568.0,464.0,11344.0,40032.0,129896.0,244536.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,Canonical_Base,16.0,857966.0,201304.0,0.23462934428637033,0.001982772785743258,27.02727050571124,0.0003471507711737994,34.59481865648235,0.0005868578821205036,32.31467058009032,28.634139033855014,19568.0,464.0,11344.0,40032.0,129896.0,244536.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,Official_Full,16.0,857966.0,445840.0,0.519647631724334,0.0005248029372107985,32.80003742971435,0.0001965499634783896,37.065270325416044,0.00031370932975980395,35.03472565130919,33.61252756937642,19568.0,464.0,11344.0,40032.0,129896.0,244536.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,B_unpool,16.0,805285.0,72304.0,0.08978684565091861,0.001099229460650577,29.58911640522405,0.0009018383521039134,30.448712995762097,3.0611850707513496e-05,45.141104133701944,31.64056444510104,14384.0,200.0,3984.0,14568.0,39168.0,24976.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,B_native,16.0,805285.0,72304.0,0.08978684565091861,0.0007572783466573945,31.207444610568782,6.001453435404857e-05,42.217435591937765,2.115371828122963e-05,46.74613283745718,34.52602951160095,14384.0,200.0,3984.0,14568.0,39168.0,24976.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,Canonical_Base,16.0,805285.0,72304.0,0.08978684565091861,0.0002609742201604401,35.83402391493278,1.443370935316068e-05,48.406220441947774,1.4916382777476298e-05,48.26336480498932,38.959216092066725,14384.0,200.0,3984.0,14568.0,39168.0,24976.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,Official_Full,16.0,805285.0,97280.0,0.12080195210391352,0.00019464816047958176,37.107496962219145,1.4544181308344252e-05,48.3731072015603,1.4318465953606488e-05,48.44103508813879,39.93239050787675,14384.0,200.0,3984.0,14568.0,39168.0,24976.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,B_unpool,8.0,757691.0,118504.0,0.15640148820561417,0.001150669854207058,29.390492646093243,0.0008105345070114335,30.912284911354625,0.0007210728060487719,31.42020882757834,29.834431201936553,14888.0,248.0,7712.0,26528.0,69128.0,80616.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,B_native,8.0,757691.0,118504.0,0.15640148820561417,0.0007715275110315419,31.126485833063814,0.00013500294006118588,38.69656773442432,0.0005761407155828696,32.394714323101084,32.23127463198854,14888.0,248.0,7712.0,26528.0,69128.0,80616.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,Canonical_Base,8.0,757691.0,118504.0,0.15640148820561417,0.00037977127827610457,34.20477883616571,0.00012073576567030623,39.18164059377585,0.0005746371677082081,32.4060628713533,34.60204706026543,14888.0,248.0,7712.0,26528.0,69128.0,80616.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,Official_Full,8.0,757691.0,199120.0,0.26279842310387747,0.00020247816430259827,36.93621805210854,9.173927481321542e-05,40.37444697230673,0.0003794723492724606,34.20819864026444,37.0249942406528,14888.0,248.0,7712.0,26528.0,69128.0,80616.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,B_unpool,16.0,1089091.0,160592.0,0.14745507951126213,0.001162867611865308,29.34469725262147,0.0006620318252368259,31.791211326259816,2.321135121849322e-05,46.34299576922176,31.775298826401297,21912.0,232.0,8360.0,31656.0,98432.0,58792.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,B_native,16.0,1089091.0,160592.0,0.14745507951126213,0.001103081005497245,29.573925936806766,4.755109553692024e-05,43.228394728347006,1.958460655528326e-05,47.08085148782225,33.46910022962623,21912.0,232.0,8360.0,31656.0,98432.0,58792.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,Canonical_Base,16.0,1089091.0,160592.0,0.14745507951126213,0.0004221237953632892,33.74560165723598,1.6855029800815543e-05,47.73270475280754,1.3789946344263244e-05,48.604374236309475,37.351336116566614,21912.0,232.0,8360.0,31656.0,98432.0,58792.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,Official_Full,16.0,1089091.0,219384.0,0.20143771273474853,0.00028412088710860707,35.46496838003321,1.7415438614863222e-05,47.59065583185877,1.3155742231181783e-05,48.808846445138045,38.64866406964951,21912.0,232.0,8360.0,31656.0,98432.0,58792.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,B_unpool,8.0,796217.0,66088.0,0.08300249806271406,0.0013528950591610075,28.687358892817826,0.0010200656200947732,29.91371889484749,3.794014930063036e-05,44.20900964424891,30.780860237000418,13976.0,240.0,4544.0,14472.0,32856.0,20104.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,B_native,8.0,796217.0,66088.0,0.08300249806271406,0.0007622382077988791,31.179092856605028,8.989626514668741e-05,40.46258351202016,2.5429594416723078e-05,45.946605664457536,34.18546828951348,13976.0,240.0,4544.0,14472.0,32856.0,20104.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,Canonical_Base,8.0,796217.0,66088.0,0.08300249806271406,0.00024883722318287606,36.04084653668714,4.221945741173574e-05,43.74487352378512,1.8498394446237647e-05,47.32865964213126,38.4148265482549,13976.0,240.0,4544.0,14472.0,32856.0,20104.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,Official_Full,8.0,796217.0,86192.0,0.10825189615393793,0.0001730853654719756,37.617396505731826,4.1136931752399154e-05,43.85768103810348,1.8054243326254023e-05,47.43420708628392,39.62453339484729,13976.0,240.0,4544.0,14472.0,32856.0,20104.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,B_unpool,8.0,702038.0,70408.0,0.10029086744592174,0.0015269669249955132,28.16170369916405,0.0009906088858551816,30.04097780673607,4.4378659410031936e-05,43.52825821067941,30.317432276549972,12728.0,432.0,4232.0,14848.0,38168.0,25088.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,B_native,8.0,702038.0,70408.0,0.10029086744592174,0.001006752919012931,29.970771025108256,8.476424957196049e-05,40.71787278490392,3.2694616551810585e-05,44.855237517530995,33.17471705663556,12728.0,432.0,4232.0,14848.0,38168.0,25088.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,Canonical_Base,8.0,702038.0,70408.0,0.10029086744592174,0.0003872324492149998,34.12028256930433,3.993805968893422e-05,43.98613038285005,2.3282086778493474e-05,46.32978096368859,36.879700845295574,12728.0,432.0,4232.0,14848.0,38168.0,25088.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,Official_Full,8.0,702038.0,95496.0,0.13602682475877373,0.00021203791967101492,36.73586465338984,3.4742382298536544e-05,44.5914040512796,2.098984014996339e-05,46.779908688141305,38.973312582469994,12728.0,432.0,4232.0,14848.0,38168.0,25088.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,B_unpool,8.0,645135.0,41696.0,0.06463143373092453,0.001334616291923396,28.74643577934787,0.0010870375153262497,29.637554674886537,4.0616830527409e-05,43.91293969118345,30.75363863026965,10016.0,136.0,3120.0,9800.0,18624.0,9200.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,B_native,8.0,645135.0,41696.0,0.06463143373092453,0.0007186595928728095,31.434767729611174,9.009788744340331e-05,40.452853919557725,2.5324480898726622e-05,45.96459448045831,34.37825684721039,10016.0,136.0,3120.0,9800.0,18624.0,9200.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,Canonical_Base,8.0,645135.0,41696.0,0.06463143373092453,0.0002489718622474366,36.038497322664156,3.9654090365892405e-05,44.01712008050972,1.8568441261441404e-05,47.31224551831974,38.4450436918518,10016.0,136.0,3120.0,9800.0,18624.0,9200.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,Official_Full,8.0,645135.0,50896.0,0.07889201484960512,0.00020701579921411802,36.83996508409402,3.891225437885093e-05,44.09913607645666,1.8347779528315777e-05,47.36416487103994,39.062886431507586,10016.0,136.0,3120.0,9800.0,18624.0,9200.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,B_unpool,8.0,657755.0,80304.0,0.12208801149364125,0.0016776578765041695,27.752965998216695,0.0007690917920137438,31.14021823545768,6.562872551208277e-05,41.8290602951489,29.935884314988343,11704.0,272.0,4480.0,16768.0,47080.0,58656.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,B_native,8.0,657755.0,80304.0,0.12208801149364125,0.0012192256732886865,29.139159009501626,0.00010626452441425758,39.73611697118969,6.047418967031798e-05,42.18429942297496,32.0944213063968,11704.0,272.0,4480.0,16768.0,47080.0,58656.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,Canonical_Base,8.0,657755.0,80304.0,0.12208801149364125,0.0006192706547164218,32.08119499348872,6.123382753396021e-05,42.130085933337384,4.323737698991266e-05,43.64140660541112,34.782332812460105,11704.0,272.0,4480.0,16768.0,47080.0,58656.0
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,Official_Full,8.0,657755.0,138960.0,0.21126407248899667,0.000288831589628357,35.393553095407086,5.1800414805968795e-05,42.85666762509169,3.698193158227608e-05,44.32010409195882,37.44226128618663,11704.0,272.0,4480.0,16768.0,47080.0,58656.0
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,B_unpool,16.0,857966.0,164904.0,0.19220342064837068,0.0029846593427595033,25.251052303645647,0.0010522478535000223,29.77881951504432,0.0008161330898671976,30.882390134497932,26.520940433927016,19568.0,184.0,9856.0,32960.0,102336.0,137120.0
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,B_native,16.0,857966.0,164904.0,0.19220342064837068,0.0024720754730956705,26.06938274259345,0.00048823814606872536,33.11368292145456,0.000821348716694834,30.85472417079814,27.548087943476677,19568.0,184.0,9856.0,32960.0,102336.0,137120.0
