run,configuration,point,profile,lambda,dataset,sequence,stage,stage_index,num_blocks,points,stage_bits,cumulative_bits,stage_bpp,cumulative_bpp,mse_Y,psnr_Y,mse_U,psnr_U,mse_V,psnr_V,yuv611,x_rms,f_rms,d_rms
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,x_low,0.0,16.0,857966.0,19568.0,19568.0,0.022807430597482883,0.022807430597482883,1.2653443551897634e-06,58.97791268000303,1.2588587914037497e-06,59.00022982802029,1.2110376479594999e-06,59.16842355579558,59.00451618297925,0.4921782831592792,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,r1,1.0,16.0,857966.0,464.0,20032.0,0.0005408139716492262,0.02334824456913211,0.003385964125588063,24.70317647568395,0.0028090024789739904,25.51447877528842,0.000732942667676611,31.349299954618566,25.635354698001336,0.483930111854809,0.07744932248992455,0.04083535836845786
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,r2,2.0,16.0,857966.0,11344.0,31376.0,0.013221969168941427,0.03657021373807354,0.005278662386051707,22.77476113820894,0.0019104663461101017,27.188606082385448,0.0008918667834910838,30.497000105514193,24.291771627144158,0.48884120346493654,0.06452303906575661,0.0877203396362484
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,r3,3.0,16.0,857966.0,40032.0,71408.0,0.04665919162297807,0.0832294053610516,0.004411423239473715,23.554212732689454,0.0009860212779772516,30.061137130421578,0.0007946021600987361,30.99850258664388,25.29811451415027,0.4923115410368407,0.052817559765834264,0.0712881284040669
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,r4,4.0,16.0,857966.0,129896.0,201304.0,0.15139993892531872,0.23462934428637033,0.0020236327267224795,26.938683056817077,0.0006247874715256809,32.04267687680398,0.000543659253707934,32.6467321537593,28.290188421433218,0.498035780929934,0.05152650353887703,0.05849802249506485
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Longdress,r5,5.0,16.0,857966.0,244536.0,445840.0,0.28501828743796376,0.519647631724334,0.0005240692603230818,32.8061131342006,0.0001961045933484637,37.07512233754306,0.00031316803015413565,35.042225794248054,33.619253367124344,0.4956155529480254,0.047643635774706046,0.04937080092489777
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,x_low,0.0,16.0,805285.0,14384.0,14384.0,0.017861999167996422,0.017861999167996422,1.2788992734678158e-06,58.931636593522676,1.3144334259145742e-06,58.81261405366001,1.3738963277066629e-06,58.620460372936556,58.87786174846658,0.46108769505556646,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,r1,1.0,16.0,805285.0,200.0,14584.0,0.0002483592765294275,0.01811035844452585,0.0011124835246633575,29.53706411988175,0.001898761068986466,27.21529681365771,5.110112751444516e-05,42.91569517323221,30.919172088272553,0.44812043190144446,0.06493488735164189,0.04200007344242807
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,r2,2.0,16.0,805285.0,3984.0,18568.0,0.004947316788466195,0.023057675232992045,0.001034494981898499,29.85271611657577,0.0011549402908042255,29.374404677584558,4.731381479024354e-05,43.25012034501399,31.467602715256643,0.4512039393437098,0.043517736374093174,0.04978808359492669
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,r3,3.0,16.0,805285.0,14568.0,33136.0,0.018090489702403498,0.04114816493539554,0.0006521134636372955,31.856768331876907,0.0003326807025206819,34.77972390089536,2.653519986813989e-05,45.76177636834168,33.96026378256231,0.456636179566887,0.03662806123555018,0.04406849924510952
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,r4,4.0,16.0,805285.0,39168.0,72304.0,0.048638680715523075,0.08978684565091861,0.0009761906698674552,30.104653475137976,0.0008760810606784222,30.57455708242162,2.789352492866299e-05,45.54496600099834,32.09343049178098,0.46709105394480727,0.04747557690804657,0.043575632042043844
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Loot,r5,5.0,16.0,805285.0,24976.0,97280.0,0.031015106452994903,0.12080195210391352,0.00019391986256559664,37.123777053058056,1.4029443438888937e-05,48.52959557497212,1.3740841751197867e-05,48.619866619851315,39.98651556414647,0.460693620884664,0.04941213394805217,0.043970151789103816
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,x_low,0.0,8.0,757691.0,14888.0,14888.0,0.01964917096811233,0.01964917096811233,1.2389377722948563e-06,59.06950506237048,1.2745866338115725e-06,58.94630640141666,1.2971279617633196e-06,58.87017178621803,59.0291885702322,0.47155585649092147,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,r1,1.0,8.0,757691.0,248.0,15136.0,0.00032731020957092006,0.01997648117768325,0.002011641410308463,26.964494328625285,0.0023262846952097098,26.333371365583243,0.001047103084586154,29.800105610497493,27.24005536847906,0.4594974248280227,0.07567363735651915,0.041416710962435405
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,r2,2.0,8.0,757691.0,7712.0,22848.0,0.010178291678269901,0.030154772855953152,0.0024814501016844803,26.052944534027716,0.0015140006731981144,28.198739317275173,0.001237133625684701,29.075833886786732,26.699030051028526,0.46259337201390227,0.06029465828028182,0.07564223952569318
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,r3,3.0,8.0,757691.0,26528.0,49376.0,0.035011634030231324,0.06516640688618447,0.001600697588142565,27.95690709433902,0.0005673516455265788,32.461476811870796,0.0009975974937169684,30.010446506143754,28.776670735506084,0.4664126878529874,0.05021906871169231,0.06437187898066388
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,r4,4.0,8.0,757691.0,69128.0,118504.0,0.09123508131942969,0.15640148820561417,0.0010096302615868987,29.958376408225607,0.00077692117062314,31.096230441336267,0.0005880245097179776,32.30604571520069,30.394066825736328,0.476828699500858,0.05302273819534751,0.0506837315193702
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Redandblack,r5,5.0,8.0,757691.0,80616.0,199120.0,0.10639693489826328,0.26279842310387747,0.0002018575699568678,36.949549592640686,9.122211583949181e-05,40.398998587914285,0.00037889811958603955,34.21477550057372,37.03888395554151,0.47292142668445425,0.05052336711256368,0.04376941625980064
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,x_low,0.0,16.0,1089091.0,21912.0,21912.0,0.02011953087483048,0.02011953087483048,1.241468930196187e-06,59.06064144907803,1.2664275243641566e-06,58.97419659145724,1.2744482057552983e-06,58.94677809792003,59.03560292298069,0.47629153713245365,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,r1,1.0,16.0,1089091.0,232.0,22144.0,0.00021302168505662062,0.0203325525598871,0.001965078199542828,27.06620162360217,0.0019046154931540344,27.201926872095417,3.902614883826264e-05,44.08644303466716,29.210697456046947,0.46513606469116453,0.06542746677723792,0.041763455105308316
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,r2,2.0,16.0,1089091.0,8360.0,30504.0,0.007676126237385122,0.02800867879727222,0.0020581611608077297,26.865206215516466,0.0012634489565556898,28.984422989233206,4.137976493973875e-05,43.83211980699389,29.250972511165735,0.46814847878704935,0.043948517441421336,0.05001297520546029
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,r3,3.0,16.0,1089091.0,31656.0,62160.0,0.029066441647208542,0.057075120444480765,0.0014354600719944967,28.43008883107307,0.0004923098019558247,33.077615172783354,2.8460091578448697e-05,45.45763706783325,31.139473153381875,0.47249459194217275,0.03725243513882506,0.045991675640410026
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,r4,4.0,16.0,1089091.0,98432.0,160592.0,0.09037995906678138,0.14745507951126213,0.0009258969603825799,30.334373416411488,0.0006430786879454259,31.91735882986145,2.108417412325729e-05,46.760434058294216,32.585504173328076,0.47938819704318636,0.046697277904828305,0.0448186963776221
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,8i,Soldier,r5,5.0,16.0,1089091.0,58792.0,219384.0,0.05398263322348638,0.20143771273474853,0.0002833548241174972,35.476693890935124,1.6879366453219402e-05,47.72643858127094,1.2573191794560441e-05,49.00554459561108,38.6990183153116,0.4753799078788428,0.0463712702861262,0.04400606395171302
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,x_low,0.0,8.0,796217.0,13976.0,13976.0,0.017553003766561125,0.017553003766561125,1.2744264882093126e-06,58.946852105562726,1.28539326885292e-06,58.90963978665301,1.245710877539359e-06,59.04582743278378,58.954572481601645,0.49374694244738554,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,r1,1.0,8.0,796217.0,240.0,14216.0,0.00030142536519566903,0.017854429131756794,0.001990373328250702,27.01065456659268,0.001926284589251808,27.15279549812098,3.83437971131353e-05,44.16304881973677,29.172471464676732,0.48287757453464025,0.06800234103379045,0.04194234097479615
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,r2,2.0,8.0,796217.0,4544.0,18760.0,0.005706986914371334,0.023561416046128127,0.0016494466699228235,27.826617215449208,0.0012301648374294348,29.100366908455282,4.165703488724296e-05,43.80311646004628,29.9828983326496,0.48476946730661374,0.04487194095253818,0.05258382103698389
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,r3,3.0,8.0,796217.0,14472.0,33232.0,0.01817594952129884,0.04173736556742697,0.0009100584143901916,30.409307304996553,0.0003736224139947139,34.27567077885651,2.7960344673584162e-05,45.53457479245633,32.78326117516152,0.48926139021777104,0.03766906143455342,0.04725979422581427
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,r4,4.0,8.0,796217.0,32856.0,66088.0,0.04126513249528709,0.08300249806271406,0.0011549356425886153,29.374422156396825,0.0009763359120042231,30.104007359902056,3.36519638823899e-05,44.729895858709874,31.38505451962411,0.4964728490750716,0.04948225818284912,0.04577814566375099
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Basketball,r5,5.0,8.0,796217.0,20104.0,86192.0,0.025249398091223875,0.10825189615393793,0.00017236060689802975,37.63561985388953,4.0602172557880835e-05,43.914507273918844,1.747324129014094e-05,47.57626525821166,39.66306145693346,0.4921021528863435,0.05100947232809727,0.044543992851168314
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,x_low,0.0,8.0,702038.0,12728.0,12728.0,0.018130072731105725,0.018130072731105725,1.2872368945318894e-06,58.90341521067212,1.1718902928176385e-06,59.311130431421795,1.440333757217808e-06,58.41536860597281,58.89337378767842,0.4959779863753628,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,r1,1.0,8.0,702038.0,432.0,13160.0,0.0006153513057697732,0.018745424036875496,0.0026165152147751506,25.82276735537853,0.001936619987394227,27.129555902095852,3.895712324289737e-05,44.09413120732418,28.270036405211403,0.4864974084035456,0.06979587129123553,0.04093637313376287
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,r2,2.0,8.0,702038.0,4232.0,17392.0,0.006028163717633518,0.024773587754509014,0.0022941143934309045,26.393849302895212,0.0012449740711746647,29.048396934381458,4.916842453887144e-05,43.08313707207831,28.81182872797888,0.4889957917963846,0.046312877769614076,0.05507591016713071
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,r3,3.0,8.0,702038.0,14848.0,32240.0,0.02114985228719813,0.04592344004170714,0.0012377031009118745,29.0738352098603,0.00041791245811498604,33.789146821946176,3.7421284389749454e-05,44.26881310534349,31.562621398306433,0.49357025177648073,0.038893987620398855,0.04998087332684486
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,r4,4.0,8.0,702038.0,38168.0,70408.0,0.05436742740421459,0.10029086744592174,0.0012757881248376091,28.942214446228526,0.0009499884199932518,30.2228168856766,3.933339874662846e-05,44.05238525160753,30.99106110183191,0.5001280001220482,0.04980667949552129,0.04661647981027003
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Dancer,r5,5.0,8.0,702038.0,25088.0,95496.0,0.035735957312852014,0.13602682475877373,0.0002112804151939214,36.75140758354276,3.421375551352651e-05,44.6579925234859,2.042369677845974e-05,46.898656459329125,39.008136810508944,0.4964555706386021,0.05050378929852082,0.045052013449093924
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,x_low,0.0,8.0,645135.0,10016.0,10016.0,0.01552543266138095,0.01552543266138095,1.3207483404482453e-06,58.79179926342043,1.0064562594466333e-06,59.9720509478799,1.4939544956661825e-06,58.25662630487184,58.87243410415928,0.46535232196872794,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,r1,1.0,8.0,645135.0,136.0,10152.0,0.00021080859045006085,0.015736241251831012,0.001419807050254377,28.47770671605322,0.001899231908530745,27.214220018528277,3.9793214798796815e-05,44.001909738222025,30.2602962566337,0.45159805109520235,0.06658306608421331,0.041882481518901754
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,r2,2.0,8.0,645135.0,3120.0,13272.0,0.0048361970750308075,0.02057243832686182,0.0012529626316693575,29.020618812020178,0.001179648498044039,29.28247380915135,4.260185634189003e-05,43.70571476449526,30.888987680720962,0.4541944852797478,0.043955970956106746,0.05124066998161138
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,r3,3.0,8.0,645135.0,9800.0,23072.0,0.015190619017724971,0.03576305734458679,0.0006165122994813607,32.100582547639476,0.0003085809063503018,35.10630949702691,2.660976950439921e-05,45.74958887320128,34.18242420700813,0.45936798877380314,0.03704448177460735,0.0460869825692372
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,r4,4.0,8.0,645135.0,18624.0,41696.0,0.028868376386337744,0.06463143373092453,0.001181905403260228,29.27417281903265,0.001044128221243576,29.81246165740615,3.561546596854847e-05,44.48361369268436,31.2426390330358,0.4695490739475,0.049234819507155844,0.044817488719889095
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Exercise,r5,5.0,8.0,645135.0,9200.0,50896.0,0.014260581118680586,0.07889201484960512,0.00020632482326732063,36.8544851822424,3.837217635013272e-05,44.15983568274994,1.775974718105788e-05,47.505632209140046,39.09904737316805,0.46298741636140583,0.05179629526425123,0.044392209205590526
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,x_low,0.0,8.0,657755.0,11704.0,11704.0,0.017793859415739903,0.017793859415739903,1.278623779142846e-06,58.93257223056782,1.2433984490241165e-06,59.053896786927204,1.3069766610438063e-06,58.83732167637809,58.935831480839035,0.5231738427645153,,
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,r1,1.0,8.0,657755.0,272.0,11976.0,0.00041352783331179545,0.018207387249051698,0.003378405136974092,24.712882712238645,0.0019571401454018564,27.08378074599805,6.095198170000595e-05,42.150121698259696,27.188899839711205,0.5144034488336057,0.07003434225491106,0.0410964642493201
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,r2,2.0,8.0,657755.0,4480.0,16456.0,0.006811046666311924,0.025018433915363625,0.003488347336578303,24.57380278656573,0.0013004575001566085,28.859038362778463,9.401171207950554e-05,40.26818038159371,27.071254432970818,0.517839972701043,0.046224812545694716,0.05325044095645743
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,r3,3.0,8.0,657755.0,16768.0,33224.0,0.02549277466533892,0.050511208580702543,0.002115228577370701,26.74642694706479,0.00048193385773527266,33.1701256174388,8.019008757100938e-05,40.95879312255371,29.325935052797657,0.522117416339234,0.03993570008569083,0.05172013059321715
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,r4,4.0,8.0,657755.0,47080.0,80304.0,0.0715768029129387,0.12208801149364125,0.001283180951447281,28.917120960227678,0.0007387284024971714,31.315152029816357,5.771143760246945e-05,42.3873810720159,30.90065735789979,0.526014463616677,0.04881391183824747,0.049665949081002206
full_88blocks_v2,R05_8k256_L2048,2K,8k256,2048,Owlii,Model,r5,5.0,8.0,657755.0,58656.0,138960.0,0.08917606099535541,0.21126407248899667,0.00028805495495923527,35.40524649883919,5.1266572457322126e-05,42.90165717329076,3.641001390836526e-05,44.38779155168635,37.46511596475153,0.523327465341327,0.048108523799741156,0.044983684681971385
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,x_low,0.0,16.0,857966.0,19568.0,19568.0,0.022807430597482883,0.022807430597482883,1.2653434563480597e-06,58.97791576502988,1.2588568089788003e-06,59.00023666720591,1.2110368521528282e-06,59.168426409666885,59.00451970838151,0.492178279251851,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,r1,1.0,16.0,857966.0,184.0,19752.0,0.0002144607128953828,0.023021891310378267,0.00448371096056315,23.483623916788567,0.0036558252404530344,24.3701457303693,0.0008787970263713149,30.56111421292622,24.479125430503366,0.4825829442597216,0.06470609564828085,0.04046850726312395
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,r2,2.0,16.0,857966.0,9856.0,29608.0,0.011487634708135287,0.03450952601851356,0.006104290166424242,22.143648304460793,0.0025803383179847992,25.8832334829985,0.0011598340327315768,29.35604152002117,23.51264560372305,0.4878601206058499,0.05284382155253456,0.06891071119228091
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,r3,3.0,16.0,857966.0,32960.0,62568.0,0.038416440744738135,0.07292596676325169,0.004816907919226436,23.17231655648214,0.0013332407052776259,28.750914353298477,0.00105070125250676,29.785207500338498,24.696252649066224,0.4922952970359524,0.045057062218370664,0.05857347282329674
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,r4,4.0,16.0,857966.0,102336.0,164904.0,0.119277453885119,0.19220342064837068,0.002238433634724041,26.500557770904063,0.00097159688047039,30.125138882644684,0.0007122441244652536,31.473711247109403,27.575274594397307,0.5001278282369376,0.04669995142811593,0.05082877043108364
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Longdress,r5,5.0,16.0,857966.0,137120.0,302024.0,0.15981985300116788,0.35202327364953856,0.0007440158713768404,31.284177999677475,0.0003111913713978346,35.06972453476241,0.0005273949824746634,32.77864006309615,31.944179074490428,0.49398422352161375,0.044351033637273704,0.04418195826503788
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,x_low,0.0,16.0,805285.0,14384.0,14384.0,0.017861999167996422,0.017861999167996422,1.278899202410313e-06,58.931636834823,1.3144330422272675e-06,58.81261532137964,1.3738951624047527e-06,58.620464056507096,58.87786254835309,0.46108769687885914,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,r1,1.0,16.0,805285.0,128.0,14512.0,0.00015894993697883358,0.018020949104975256,0.0019233921807137754,27.159321538507793,0.0027320647767273094,25.635090078302856,0.00018652455596334159,37.29263985209963,28.235457395181154,0.4459818473284136,0.05872075448743923,0.041133637117631176
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,r2,2.0,16.0,805285.0,3264.0,17776.0,0.004053223392960256,0.022074172497935512,0.0016811871353670936,27.74383941924071,0.0017788451739451027,27.49861850132721,0.00014903060607272003,38.26724532369452,29.028612542558246,0.449304418725707,0.0410980288464,0.0449737295684745
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,r3,3.0,16.0,805285.0,11176.0,28952.0,0.013878316372464406,0.035952488870399923,0.0008790469228124681,30.55987942019935,0.00039578015564547566,34.02545985040495,4.686088903099756e-05,43.29189476353782,32.58457889189236,0.4572520784882545,0.03704360392488765,0.04281476285817612
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,r4,4.0,16.0,805285.0,22816.0,51768.0,0.028332826266477085,0.064285315136877,0.0013768702097583083,28.611069964478013,0.0012750092559824424,28.944866624398237,7.462473771648941e-05,41.27117182274387,30.23530727925127,0.4696194528273207,0.04515129707386945,0.04231104261719803
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Loot,r5,5.0,16.0,805285.0,6568.0,58336.0,0.008156118641226399,0.0724414337781034,0.00030778275860818055,35.117557121557766,1.7947035291333677e-05,47.4600728318346,2.099835235702141e-05,46.77814780995911,38.117945421392534,0.46054912327921554,0.04732826162990779,0.04250544573318338
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,x_low,0.0,8.0,757691.0,14888.0,14888.0,0.01964917096811233,0.01964917096811233,1.2389377154540633e-06,59.069505261618936,1.2745882396391493e-06,58.94630092982612,1.2971281891434468e-06,58.87017102492131,59.029187940557634,0.47155584875046025,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,r1,1.0,8.0,757691.0,128.0,15016.0,0.00016893430171402326,0.019818105269826355,0.003044952976088253,25.164194098892608,0.0032445176298292262,24.888498616603364,0.0012146371288276156,29.155534475683872,25.62864971070536,0.45633713844229445,0.06424226694763858,0.040547285385850534
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,r2,2.0,8.0,757691.0,6440.0,21456.0,0.008499507054986796,0.02831761232481315,0.003321686655134988,24.786413382796315,0.0021175839702805162,26.74159359223268,0.0015833975709323145,28.004100256407813,25.433021768177298,0.4595393527984849,0.050700437554206196,0.06027644846570243
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,r3,3.0,8.0,757691.0,20992.0,42448.0,0.027705225481099816,0.05602283780591297,0.0019756504579348994,27.042898905268608,0.0007207963963853277,31.42187393274664,0.0013560383761493195,28.677280196768827,27.794568445140893,0.4647166205357171,0.04392390976813788,0.05276279788420335
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,r4,4.0,8.0,757691.0,46688.0,89136.0,0.061618786550189986,0.11764162435610295,0.0013008368425069285,28.857771714187706,0.0011085994405477884,29.552253449092344,0.0009149488791333876,30.386031705570492,29.135614429973636,0.47721223043816635,0.04810682639173615,0.04481196197563047
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Redandblack,r5,5.0,8.0,757691.0,28440.0,117576.0,0.03753509016208454,0.1551767145181875,0.00029807656243941686,35.25672170909323,0.00010889676011849111,39.629850411220254,0.0008123110573780126,30.90277635002057,35.25911962697502,0.46986579453427435,0.04726599008316249,0.0424133102555957
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,x_low,0.0,16.0,1089091.0,21912.0,21912.0,0.02011953087483048,0.02011953087483048,1.2414687099233265e-06,59.0606422196434,1.2664277446351385e-06,58.97419583608465,1.2744476231039266e-06,58.94678008342507,59.03560365467126,0.4762915353701062,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,r1,1.0,16.0,1089091.0,144.0,22056.0,0.00013222035624204037,0.020251751231072517,0.002841915305280981,25.4638886905359,0.0027596407770978998,25.591474464411384,0.00016920802680499167,37.71579038965846,27.011324624660656,0.4638842406023486,0.0592549653526214,0.04082802244498769
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,r2,2.0,16.0,1089091.0,7320.0,29376.0,0.006721201442303719,0.026972952673376238,0.002822459635456761,25.49372260288289,0.0019385522271504296,27.12522494033767,0.0001353857216416301,38.68427135792912,27.346478989445515,0.46710589031652955,0.04150350408796363,0.04550004866739893
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,r3,3.0,16.0,1089091.0,27736.0,57112.0,0.025467109727286334,0.05244006240066257,0.0019403581362575173,27.121181039637655,0.0007290471283992404,31.372443963155444,5.358420227405433e-05,42.709632303905806,29.601145313110894,0.47295743352553415,0.03639953316488948,0.04373776872503923
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,r4,4.0,16.0,1089091.0,70344.0,127456.0,0.06458964402423673,0.1170297064248993,0.0013931014719994182,28.560172488851414,0.0011130443385433259,29.534875350353165,5.91597463607721e-05,42.27973696648661,30.396955906243534,0.4820854152841454,0.04560077803937797,0.04259616995912406
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,8i,Soldier,r5,5.0,16.0,1089091.0,18080.0,145536.0,0.01660100028372285,0.13363070670862215,0.0004453951907037901,33.5125447670944,2.1502859194140458e-05,46.67503788936541,1.873498198415067e-05,47.27346720194294,36.87797171173434,0.47531531649354597,0.045680864826991435,0.042521216376422935
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,x_low,0.0,8.0,796217.0,13976.0,13976.0,0.017553003766561125,0.017553003766561125,1.2744280798286103e-06,58.946846681703036,1.2853903982583043e-06,58.909649485511906,1.2457084474626954e-06,59.04583590481316,58.95457068506791,0.49374693603454556,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,r1,1.0,8.0,796217.0,104.0,14080.0,0.00013061765825145657,0.01768362142481258,0.0029313755728118795,25.329285354508883,0.0027751425837971916,25.567146983915663,0.00017031209061498737,37.68754519970548,26.903800538834304,0.48154294881756865,0.06095269101596762,0.04090741636996046
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,r2,2.0,8.0,796217.0,3920.0,18000.0,0.004923280964862594,0.022606902389675176,0.002353243196128742,26.283331883025355,0.0018981916481792698,27.21659941779698,0.0001346585606982571,38.70766031811823,27.953031379258416,0.48384992118569575,0.042220580433808635,0.048103433074729564
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,r3,3.0,8.0,796217.0,11672.0,29672.0,0.014659320260682703,0.03726622265035788,0.0011516102832065717,29.386944657808165,0.00044542492758880913,33.51225481933025,4.483833868136167e-05,43.483504869531444,31.66467845446384,0.49005944681611807,0.037650946442570825,0.04519671195123872
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,r4,4.0,8.0,796217.0,21360.0,51032.0,0.026826857502414543,0.06409308015277242,0.0015021814256280762,28.232776123445632,0.0013391757513392653,28.73162423116417,8.069454564558739e-05,40.93155819380513,29.882479895705387,0.4985454402321056,0.04627059688469407,0.043698819754082366
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,r5,5.0,8.0,796217.0,8368.0,59400.0,0.01050969773315566,0.07460277788592808,0.00025854826338643846,35.87458374945556,4.4864448226155095e-05,43.480976691324294,2.355973704139678e-05,46.27829561173037,38.125846849973506,0.49222605715908097,0.047924390697699465,0.042888069974520396
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,x_low,0.0,8.0,702038.0,12728.0,12728.0,0.018130072731105725,0.018130072731105725,1.2872365108411198e-06,58.9034165051876,1.1718898522818305e-06,59.31113206401751,1.4403329471920852e-06,58.41537104839144,58.89337526794181,0.49597798968742257,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,r1,1.0,8.0,702038.0,248.0,12976.0,0.00035325723109005497,0.018483329962195778,0.003632817324791213,24.39756439965468,0.0027685519649184973,25.577473204939093,0.0001619911889056718,37.9050860714696,26.233493209292092,0.4853227501932854,0.06161288229756971,0.040890913244532
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,r2,2.0,8.0,702038.0,3712.0,16688.0,0.0052874630717995325,0.023770793033995312,0.0030051556751647087,25.221330254536504,0.0018932969269920452,27.22781270007839,0.0001363539223872107,38.65332364531152,27.151139734076118,0.4885773394555235,0.04326372017486887,0.05004840815515502
