record_type,dataset,sequence,arm,step,profile,lambda,bpp,Y,U,V,YUV611,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,bit_identity,hard_prefix_decode_used,baseline_point,baseline_bpp,baseline_YUV611,delta_bpp_vs_baseline,delta_YUV611_vs_baseline,official_interp_YUV611,official_bracket,delta_to_official_curve,baseline_official_interp_YUV611,baseline_delta_to_official_curve,rd_rescue_gain_vs_baseline
candidate_external,8ivfb,soldier,4K-H-BS,1000,8k256,4096,0.1678831245506573,34.3022,48.225,49.2859,37.9155125,17408.0,408.0,9240.0,36392.0,119392.0,True,True,4K,0.1678831245506573,37.9005,0.0,0.0150124999999974,37.983905469806224,R06_to_R05,-0.0683929698062257,37.983905469806224,-0.08340546980622321,0.015012499999997514
candidate_external,8ivfb,soldier,4K-H-BS,500,8k256,4096,0.1678831245506573,34.3212,48.2473,49.1963,37.92135,17408.0,408.0,9240.0,36392.0,119392.0,True,True,4K,0.1678831245506573,37.9005,0.0,0.0208499999999958,37.983905469806224,R06_to_R05,-0.0625554698062273,37.983905469806224,-0.08340546980622321,0.020849999999995913
candidate_external,8ivfb,soldier,4K-H-BS,1500,8k256,4096,0.1678831245506573,34.3123,48.3166,49.2773,37.933462500000005,17408.0,408.0,9240.0,36392.0,119392.0,True,True,4K,0.1678831245506573,37.9005,0.0,0.0329625000000035,37.983905469806224,R06_to_R05,-0.0504429698062196,37.983905469806224,-0.08340546980622321,0.03296250000000361
candidate_external,8ivfb,soldier,4K-H-BS,250,8k256,4096,0.1678831245506573,34.3159,48.2037,49.1674,37.9083125,17408.0,408.0,9240.0,36392.0,119392.0,True,True,4K,0.1678831245506573,37.9005,0.0,0.0078125,37.983905469806224,R06_to_R05,-0.0755929698062232,37.983905469806224,-0.08340546980622321,0.007812500000000014
candidate_external,8ivfb,redandblack,4K-H-BS,1000,8k256,4096,0.1838744290218572,34.5235,39.6918,32.8894,34.965275,12648.0,368.0,8720.0,31128.0,86456.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0,0.255462499999993,35.85243925799321,R06_to_R05,-0.8871642579932129,35.85243925799321,-1.142626757993206,0.25546249999999304
candidate_external,8ivfb,redandblack,4K-H-BS,500,8k256,4096,0.1838744290218572,34.5134,39.5363,32.9455,34.945274999999995,12648.0,368.0,8720.0,31128.0,86456.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0,0.2354624999999899,35.85243925799321,R06_to_R05,-0.907164257993216,35.85243925799321,-1.142626757993206,0.23546249999998992
candidate_external,8ivfb,redandblack,4K-H-BS,1500,8k256,4096,0.1838744290218572,34.6521,39.5846,32.9467,35.0554875,12648.0,368.0,8720.0,31128.0,86456.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0,0.3456749999999928,35.85243925799321,R06_to_R05,-0.796951757993213,35.85243925799321,-1.142626757993206,0.34567499999999285
candidate_external,8ivfb,redandblack,4K-H-BS,250,8k256,4096,0.1838744290218572,34.4204,39.4872,32.9384,34.8685,12648.0,368.0,8720.0,31128.0,86456.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0,0.1586874999999921,35.85243925799321,R06_to_R05,-0.9839392579932138,35.85243925799321,-1.142626757993206,0.1586874999999921
candidate_external,owlii,dancer,2K-ALT-H,1000,2k128,2048,0.0914252504850164,34.1109,43.7979,45.2809,36.718025,11144.0,288.0,4368.0,14480.0,33904.0,True,True,2K,0.0956415464689945,36.9456875,-0.0042162959839781,-0.227662500000001,37.554636500954565,R07_to_R06,-0.836611500954568,37.71816855233315,-0.7724810523331485,-0.06413044862141959
candidate_external,owlii,dancer,2K-ALT-H,2000,2k128,2048,0.0914252504850164,34.0647,43.8336,45.3581,36.6974875,11144.0,288.0,4368.0,14480.0,33904.0,True,True,2K,0.0956415464689945,36.9456875,-0.0042162959839781,-0.2481999999999971,37.554636500954565,R07_to_R06,-0.8571490009545641,37.71816855233315,-0.7724810523331485,-0.08466794862141569
candidate_external,owlii,dancer,2K-ALT-H,500,2k128,2048,0.0914252504850164,34.0228,43.8478,45.2206,36.65065,11144.0,288.0,4368.0,14480.0,33904.0,True,True,2K,0.0956415464689945,36.9456875,-0.0042162959839781,-0.2950374999999994,37.554636500954565,R07_to_R06,-0.9039865009545665,37.71816855233315,-0.7724810523331485,-0.131505448621418
candidate_external,owlii,dancer,2K-ALT-H,3525,2k128,2048,0.0914252504850164,34.159,43.7688,45.3851,36.7634875,11144.0,288.0,4368.0,14480.0,33904.0,True,True,2K,0.0956415464689945,36.9456875,-0.0042162959839781,-0.1822000000000017,37.554636500954565,R07_to_R06,-0.7911490009545687,37.71816855233315,-0.7724810523331485,-0.018667948621420294
candidate_external,owlii,basketball_player,2K-ALT-H,1000,2k128,2048,0.0762907599310238,35.9792,43.5567,46.5271,38.244875,12176.0,160.0,4280.0,14320.0,29808.0,True,True,2K,0.0788629230473602,38.44345,-0.0025721631163364,-0.1985749999999981,38.47113446459947,R07_to_R06,-0.2262594645994724,38.59794210623486,-0.1544921062348621,-0.07176735836461032
candidate_external,owlii,basketball_player,2K-ALT-H,2000,2k128,2048,0.0762907599310238,35.939,43.5913,46.624,38.2311625,12176.0,160.0,4280.0,14320.0,29808.0,True,True,2K,0.0788629230473602,38.44345,-0.0025721631163364,-0.212287499999995,38.47113446459947,R07_to_R06,-0.2399719645994693,38.59794210623486,-0.1544921062348621,-0.0854798583646072
candidate_external,owlii,basketball_player,2K-ALT-H,500,2k128,2048,0.0762907599310238,35.8525,43.5568,46.464,38.141975,12176.0,160.0,4280.0,14320.0,29808.0,True,True,2K,0.0788629230473602,38.44345,-0.0025721631163364,-0.3014749999999964,38.47113446459947,R07_to_R06,-0.3291594645994706,38.59794210623486,-0.1544921062348621,-0.1746673583646085
candidate_external,owlii,basketball_player,2K-ALT-H,3525,2k128,2048,0.0762907599310238,36.0189,43.5333,46.6745,38.29015,12176.0,160.0,4280.0,14320.0,29808.0,True,True,2K,0.0788629230473602,38.44345,-0.0025721631163364,-0.1533000000000015,38.47113446459947,R07_to_R06,-0.1809844645994758,38.59794210623486,-0.1544921062348621,-0.026492358364613694
candidate_external,owlii,exercise,2K-ALT-H,1000,2k128,2048,0.0581087679322932,35.9445,43.8665,46.8235,38.294625,8528.0,40.0,3048.0,9696.0,16176.0,True,True,2K,0.0614321033582118,38.46685,-0.0033233354259186,-0.1722249999999974,38.39496403543444,R07_to_R06,-0.1003390354344375,38.54052612708968,-0.07367612708967641,-0.026662908344761094
candidate_external,owlii,exercise,2K-ALT-H,2000,2k128,2048,0.0581087679322932,35.9282,43.8536,46.9392,38.29525,8528.0,40.0,3048.0,9696.0,16176.0,True,True,2K,0.0614321033582118,38.46685,-0.0033233354259186,-0.1715999999999979,38.39496403543444,R07_to_R06,-0.0997140354344381,38.54052612708968,-0.07367612708967641,-0.02603790834476169
candidate_external,owlii,exercise,2K-ALT-H,500,2k128,2048,0.0581087679322932,35.8461,43.8707,46.782,38.2161625,8528.0,40.0,3048.0,9696.0,16176.0,True,True,2K,0.0614321033582118,38.46685,-0.0033233354259186,-0.2506874999999979,38.39496403543444,R07_to_R06,-0.1788015354344381,38.54052612708968,-0.07367612708967641,-0.1051254083447617
candidate_external,owlii,exercise,2K-ALT-H,3525,2k128,2048,0.0581087679322932,35.9478,43.8076,46.9628,38.30715,8528.0,40.0,3048.0,9696.0,16176.0,True,True,2K,0.0614321033582118,38.46685,-0.0033233354259186,-0.1597000000000008,38.39496403543444,R07_to_R06,-0.087814035434441,38.54052612708968,-0.07367612708967641,-0.014137908344764583
candidate_external,owlii,model,2K-ALT-H,1000,2k128,2048,0.114316120744046,32.0737,42.1865,43.0615,34.711275,10376.0,176.0,4344.0,16584.0,43712.0,True,True,2K,0.1180135460771868,34.826425,-0.0036974253331407,-0.1151499999999998,35.0163094166052,R08_to_R07,-0.3050344166051957,35.13266031166297,-0.3062353116629666,0.0012008950577708788
candidate_external,owlii,model,2K-ALT-H,2000,2k128,2048,0.114316120744046,32.0389,42.2194,43.097,34.693725,10376.0,176.0,4344.0,16584.0,43712.0,True,True,2K,0.1180135460771868,34.826425,-0.0036974253331407,-0.1326999999999998,35.0163094166052,R08_to_R07,-0.3225844166051956,35.13266031166297,-0.3062353116629666,-0.01634910494222902
candidate_external,owlii,model,2K-ALT-H,500,2k128,2048,0.114316120744046,32.0353,42.2438,42.9932,34.6811,10376.0,176.0,4344.0,16584.0,43712.0,True,True,2K,0.1180135460771868,34.826425,-0.0036974253331407,-0.1453249999999997,35.0163094166052,R08_to_R07,-0.3352094166051955,35.13266031166297,-0.3062353116629666,-0.028974104942228907
candidate_external,owlii,model,2K-ALT-H,3525,2k128,2048,0.114316120744046,32.1132,42.1724,43.0808,34.74155,10376.0,176.0,4344.0,16584.0,43712.0,True,True,2K,0.1180135460771868,34.826425,-0.0036974253331407,-0.0848750000000038,35.0163094166052,R08_to_R07,-0.2747594166051996,35.13266031166297,-0.3062353116629666,0.03147589505776699
candidate_external,8ivfb,longdress,2K-ALT-H,1000,2k128,2048,0.2122601594934997,27.2119,34.1798,31.7407,28.6489875,15632.0,120.0,10440.0,36544.0,119376.0,True,True,2K,0.2247268539778965,28.704200000000004,-0.0124666944843968,-0.0552125000000032,30.110546151173136,R08_to_R07,-1.461558651173135,30.34807253419326,-1.6438725341932567,0.18231388302012164
candidate_external,8ivfb,longdress,2K-ALT-H,2000,2k128,2048,0.2122601594934997,27.2376,34.0847,31.8207,28.666375,15632.0,120.0,10440.0,36544.0,119376.0,True,True,2K,0.2247268539778965,28.704200000000004,-0.0124666944843968,-0.0378250000000051,30.110546151173136,R08_to_R07,-1.444171151173137,30.34807253419326,-1.6438725341932567,0.19970138302011975
candidate_external,8ivfb,longdress,2K-ALT-H,500,2k128,2048,0.2122601594934997,27.1877,33.9581,31.4987,28.572875,15632.0,120.0,10440.0,36544.0,119376.0,True,True,2K,0.2247268539778965,28.704200000000004,-0.0124666944843968,-0.1313250000000039,30.110546151173136,R08_to_R07,-1.5376711511731358,30.34807253419326,-1.6438725341932567,0.10620138302012094
candidate_external,8ivfb,longdress,2K-ALT-H,3525,2k128,2048,0.2122601594934997,27.2839,34.149,31.8002,28.706575,15632.0,120.0,10440.0,36544.0,119376.0,True,True,2K,0.2247268539778965,28.704200000000004,-0.0124666944843968,0.0023749999999971,30.110546151173136,R08_to_R07,-1.4039711511731348,30.34807253419326,-1.6438725341932567,0.23990138302012198
candidate_external,8ivfb,loot,2K-ALT-H,1000,2k128,2048,0.0795345747157838,35.717,48.2255,47.8454,38.7966125,11944.0,8.0,3864.0,13744.0,34488.0,True,True,2K,0.0851176912521653,39.0078875,-0.0055831165363814,-0.2112750000000005,38.64462170423853,R06_to_R05,0.1519907957614776,38.849314411489715,0.15857308851028762,-0.006582292748810031
candidate_external,8ivfb,loot,2K-ALT-H,2000,2k128,2048,0.0795345747157838,35.642,48.2783,47.9386,38.758612500000005,11944.0,8.0,3864.0,13744.0,34488.0,True,True,2K,0.0851176912521653,39.0078875,-0.0055831165363814,-0.2492749999999972,38.64462170423853,R06_to_R05,0.1139907957614809,38.849314411489715,0.15857308851028762,-0.04458229274880672
candidate_external,8ivfb,loot,2K-ALT-H,500,2k128,2048,0.0795345747157838,35.6437,48.3018,47.7507,38.739337500000005,11944.0,8.0,3864.0,13744.0,34488.0,True,True,2K,0.0851176912521653,39.0078875,-0.0055831165363814,-0.2685499999999976,38.64462170423853,R06_to_R05,0.0947157957614805,38.849314411489715,0.15857308851028762,-0.06385729274880712
candidate_external,8ivfb,loot,2K-ALT-H,3525,2k128,2048,0.0795345747157838,35.7129,48.1062,48.0174,38.800125,11944.0,8.0,3864.0,13744.0,34488.0,True,True,2K,0.0851176912521653,39.0078875,-0.0055831165363814,-0.2077625000000011,38.64462170423853,R06_to_R05,0.155503295761477,38.849314411489715,0.15857308851028762,-0.0030697927488106125
candidate_external,8ivfb,soldier,2K-ALT-H,1000,2k128,2048,0.1358637616140432,33.6146,47.2999,47.7415,37.091125000000005,17408.0,72.0,8232.0,31384.0,90872.0,True,True,2K,0.1408073338224262,37.390325,-0.0049435722083829,-0.2991999999999919,37.14378139364579,R06_to_R05,-0.0526563936457833,37.27349084610185,0.11683415389814655,-0.16949054754392984
candidate_external,8ivfb,soldier,2K-ALT-H,2000,2k128,2048,0.1358637616140432,33.563,47.3217,47.8591,37.06985,17408.0,72.0,8232.0,31384.0,90872.0,True,True,2K,0.1408073338224262,37.390325,-0.0049435722083829,-0.3204749999999947,37.14378139364579,R06_to_R05,-0.0739313936457861,37.27349084610185,0.11683415389814655,-0.19076554754393266
candidate_external,8ivfb,soldier,2K-ALT-H,500,2k128,2048,0.1358637616140432,33.5619,47.2576,47.639,37.0335,17408.0,72.0,8232.0,31384.0,90872.0,True,True,2K,0.1408073338224262,37.390325,-0.0049435722083829,-0.3568250000000006,37.14378139364579,R06_to_R05,-0.110281393645792,37.27349084610185,0.11683415389814655,-0.22711554754393853
candidate_external,8ivfb,soldier,2K-ALT-H,3525,2k128,2048,0.1358637616140432,33.6377,47.2725,47.9099,37.12607500000001,17408.0,72.0,8232.0,31384.0,90872.0,True,True,2K,0.1408073338224262,37.390325,-0.0049435722083829,-0.2642499999999899,37.14378139364579,R06_to_R05,-0.0177063936457813,37.27349084610185,0.11683415389814655,-0.13454054754392786
candidate_external,8ivfb,redandblack,2K-ALT-H,1000,2k128,2048,0.1411868426574949,34.2213,39.1116,31.5532,34.499075,12648.0,80.0,7344.0,24752.0,62152.0,True,True,2K,0.151882495634764,34.7618875,-0.010695652977269,-0.2628125000000025,35.06097005033557,R07_to_R06,-0.561895050335572,35.29283177309514,-0.5309442730951375,-0.03095077724043449
candidate_external,8ivfb,redandblack,2K-ALT-H,2000,2k128,2048,0.1411868426574949,34.3763,39.4873,31.547,34.6615125,12648.0,80.0,7344.0,24752.0,62152.0,True,True,2K,0.151882495634764,34.7618875,-0.010695652977269,-0.1003749999999996,35.06097005033557,R07_to_R06,-0.399457550335569,35.29283177309514,-0.5309442730951375,0.13148672275956846
candidate_external,8ivfb,redandblack,2K-ALT-H,500,2k128,2048,0.1411868426574949,34.1889,39.7657,31.1434,34.5053125,12648.0,80.0,7344.0,24752.0,62152.0,True,True,2K,0.151882495634764,34.7618875,-0.010695652977269,-0.256574999999998,35.06097005033557,R07_to_R06,-0.5556575503355674,35.29283177309514,-0.5309442730951375,-0.02471327724042993
candidate_external,8ivfb,redandblack,2K-ALT-H,3525,2k128,2048,0.1411868426574949,34.4788,39.4089,31.5912,34.7341125,12648.0,80.0,7344.0,24752.0,62152.0,True,True,2K,0.151882495634764,34.7618875,-0.010695652977269,-0.0277749999999983,35.06097005033557,R07_to_R06,-0.3268575503355677,35.29283177309514,-0.5309442730951375,0.2040867227595698
candidate_external,owlii,dancer,4K-U-PATH,1000,8k256,4096,0.1502710679478888,35.7101,44.5093,46.3899,38.144975,11144.0,656.0,6056.0,22784.0,64856.0,True,True,4K,0.120745600665491,37.3831625,0.0295254672823978,0.7618125000000049,39.5197984039196,R06_to_R05,-1.3748234039195992,38.69184722581154,-1.3086847258115455,-0.06613867810805374
candidate_external,owlii,dancer,4K-U-PATH,500,8k256,4096,0.147741290357502,35.6548,44.5033,46.4057,38.10472500000001,11144.0,632.0,6072.0,22544.0,63328.0,True,True,4K,0.120745600665491,37.3831625,0.0269956896920109,0.7215625000000117,39.45940571344364,R06_to_R05,-1.3546807134436278,38.69184722581154,-1.3086847258115455,-0.04599598763208235
candidate_external,owlii,dancer,4K-U-PATH,1500,8k256,4096,0.1528692179055834,35.635,44.5482,46.1725,38.0663375,11144.0,776.0,6008.0,23088.0,66304.0,True,True,4K,0.120745600665491,37.3831625,0.0321236172400923,0.6831750000000056,39.58182332927329,R06_to_R05,-1.5154858292732882,38.69184722581154,-1.3086847258115455,-0.20680110346174274
candidate_external,owlii,dancer,4K-U-PATH,250,8k256,4096,0.1455077930254487,35.585,44.2743,46.2718,38.0070125,11144.0,640.0,5768.0,22024.0,62576.0,True,True,4K,0.120745600665491,37.3831625,0.0247621923599576,0.6238500000000045,39.40608604077117,R06_to_R05,-1.3990735407711623,38.69184722581154,-1.3086847258115455,-0.09038881495961681
candidate_external,owlii,basketball_player,4K-U-PATH,1000,8k256,4096,0.1247197686057946,37.7193,44.1661,47.7057,39.77345,12176.0,464.0,6208.0,23424.0,57032.0,True,True,4K,0.1001033637814816,39.047925,0.024616404824313,0.7255249999999975,40.370998871628494,R06_to_R05,-0.5975488716284971,39.64305661468096,-0.5951316146809589,-0.002417256947538249
candidate_external,owlii,basketball_player,4K-U-PATH,500,8k256,4096,0.1232829743650286,37.6813,44.1048,47.8252,39.752225,12176.0,440.0,6224.0,23280.0,56040.0,True,True,4K,0.1001033637814816,39.047925,0.0231796105835469,0.7043000000000035,40.328510813365845,R06_to_R05,-0.5762858133658426,39.64305661468096,-0.5951316146809589,0.018845801315116262
candidate_external,owlii,basketball_player,4K-U-PATH,1500,8k256,4096,0.1268498411865107,37.6537,44.0663,47.5825,39.696375,12176.0,608.0,6272.0,23520.0,58424.0,True,True,4K,0.1001033637814816,39.047925,0.026746477405029,0.648450000000004,40.4339881608011,R06_to_R05,-0.7376131608010965,39.64305661468096,-0.5951316146809589,-0.14248154612013764
candidate_external,owlii,basketball_player,4K-U-PATH,250,8k256,4096,0.1215548022712401,37.5625,44.009,47.6427,39.6283375,12176.0,488.0,5968.0,22912.0,55240.0,True,True,4K,0.1001033637814816,39.047925,0.0214514384897585,0.5804125000000013,40.27740629573524,R06_to_R05,-0.6490687957352392,39.64305661468096,-0.5951316146809589,-0.05393718105428036
candidate_external,owlii,exercise,4K-U-PATH,1000,8k256,4096,0.1011137203841056,37.2486,44.5711,47.6099,39.459075,8528.0,248.0,4528.0,16784.0,35144.0,True,True,4K,0.0829841816054004,38.9983,0.0181295387787051,0.4607749999999981,39.80621597553749,R06_to_R05,-0.3471409755374921,39.32798814180732,-0.329688141807317,-0.017452833730175144
candidate_external,owlii,exercise,4K-U-PATH,500,8k256,4096,0.1009153122989761,37.2434,44.4673,47.6874,39.4518875,8528.0,240.0,4632.0,16640.0,35064.0,True,True,4K,0.0829841816054004,38.9983,0.0179311306935757,0.4535874999999976,39.800982291994615,R06_to_R05,-0.3490947919946165,39.32798814180732,-0.329688141807317,-0.019406650187299535
candidate_external,owlii,exercise,4K-U-PATH,1500,8k256,4096,0.1041766451982918,37.2334,44.4758,47.5541,39.428787500000006,8528.0,328.0,4528.0,16760.0,37064.0,True,True,4K,0.0829841816054004,38.9983,0.0211924635928913,0.4304875000000052,39.887010965230616,R06_to_R05,-0.4582234652306098,39.32798814180732,-0.329688141807317,-0.12853532342329282
candidate_external,owlii,exercise,4K-U-PATH,250,8k256,4096,0.1011261208894262,37.1959,44.4145,47.5595,39.393675,8528.0,288.0,4416.0,16520.0,35488.0,True,True,4K,0.0829841816054004,38.9983,0.0181419392840258,0.3953750000000013,39.80654308075892,R06_to_R05,-0.4128680807589191,39.32798814180732,-0.329688141807317,-0.08317993895160214
candidate_external,owlii,model,4K-U-PATH,1000,8k256,4096,0.1762115073241556,33.3461,42.9271,44.252,35.9069625,10376.0,520.0,5752.0,25080.0,74176.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0374485940813829,0.7825499999999934,36.78058603102783,R07_to_R06,-0.8736235310278317,35.78560316353321,-0.6611906635332048,-0.21243286749462698
candidate_external,owlii,model,4K-U-PATH,500,8k256,4096,0.1724289439076859,33.2843,42.8649,44.0647,35.829425,10376.0,552.0,5792.0,24616.0,72080.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0336660306649131,0.7050124999999952,36.68126323680182,R07_to_R06,-0.851838236801818,35.78560316353321,-0.6611906635332048,-0.19064757326861326
candidate_external,owlii,model,4K-U-PATH,1500,8k256,4096,0.1776345295740815,33.2921,42.9076,44.0081,35.8335375,10376.0,688.0,5648.0,25360.0,74768.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0388716163313087,0.7091249999999931,36.81795184107427,R07_to_R06,-0.9844143410742704,35.78560316353321,-0.6611906635332048,-0.3232236775410656
candidate_external,owlii,model,4K-U-PATH,250,8k256,4096,0.1682693404079026,33.1709,42.6843,43.9999,35.7137,10376.0,576.0,5448.0,23976.0,70304.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0295064271651298,0.5892874999999975,36.57204009974299,R07_to_R06,-0.8583400997429891,35.78560316353321,-0.6611906635332048,-0.1971494362097843
candidate_external,8ivfb,longdress,4K-U-PATH,1000,8k256,4096,0.3096532962844681,29.1241,34.8191,32.6256,30.2736625,15632.0,920.0,14032.0,52072.0,183016.0,True,True,4K,0.2592643531328747,28.5869125,0.0503889431515933,1.68675,31.54858108331042,R07_to_R06,-1.27491858331042,30.9045808908441,-2.3176683908441014,1.0427498075336814
candidate_external,8ivfb,longdress,4K-U-PATH,500,8k256,4096,0.3025014977283482,29.0734,34.8208,32.498,30.2199,15632.0,896.0,13776.0,50568.0,178664.0,True,True,4K,0.2592643531328747,28.5869125,0.0432371445954735,1.6329874999999987,31.457176910915592,R07_to_R06,-1.2372769109155932,30.9045808908441,-2.3176683908441014,1.0803914799285081
candidate_external,8ivfb,longdress,4K-U-PATH,1500,8k256,4096,0.311919120338102,29.1501,34.7526,32.5583,30.2764375,15632.0,1032.0,14280.0,52288.0,184384.0,True,True,4K,0.2592643531328747,28.5869125,0.0526547672052272,1.6895249999999995,31.577539641187798,R07_to_R06,-1.301102141187794,30.9045808908441,-2.3176683908441014,1.0165662496563073
candidate_external,8ivfb,longdress,4K-U-PATH,250,8k256,4096,0.2936153647114221,28.9232,34.6571,32.4217,30.07725,15632.0,936.0,13160.0,48944.0,173240.0,True,True,4K,0.2592643531328747,28.5869125,0.0343510115785473,1.490337499999999,31.343606928787462,R07_to_R06,-1.266356928787463,30.9045808908441,-2.3176683908441014,1.0513114620566384
candidate_external,8ivfb,loot,4K-U-PATH,1000,8k256,4096,0.1406408911130842,37.4352,49.7637,49.2145,40.448675,11944.0,200.0,5936.0,24080.0,71096.0,True,True,4K,0.1086422819250327,39.6615375,0.0319986091880515,0.7871375,40.61933814792664,R05_to_R04,-0.170663147926632,39.71179186837731,-0.05025436837730979,-0.12040877954932222
candidate_external,8ivfb,loot,4K-U-PATH,500,8k256,4096,0.1387434262403993,37.4206,49.6977,49.2778,40.4373875,11944.0,200.0,6000.0,23816.0,69768.0,True,True,4K,0.1086422819250327,39.6615375,0.0301011443153665,0.7758499999999984,40.57069216905901,R05_to_R04,-0.133304669059008,39.71179186837731,-0.05025436837730979,-0.08305030068169822
candidate_external,8ivfb,loot,4K-U-PATH,1500,8k256,4096,0.1414555095401007,37.4048,49.435,49.1624,40.378275,11944.0,256.0,5928.0,24176.0,71608.0,True,True,4K,0.1086422819250327,39.6615375,0.032813227615068,0.7167375000000007,40.64022280901116,R05_to_R04,-0.2619478090111613,39.71179186837731,-0.05025436837730979,-0.21169344063385154
candidate_external,8ivfb,loot,4K-U-PATH,250,8k256,4096,0.1369949769336322,37.3345,49.5515,49.1114,40.3337375,11944.0,232.0,5736.0,23560.0,68848.0,True,True,4K,0.1086422819250327,39.6615375,0.0283526950085994,0.6721999999999966,40.52586655502392,R05_to_R04,-0.1921290550239263,39.71179186837731,-0.05025436837730979,-0.1418746866466165
candidate_external,8ivfb,soldier,4K-U-PATH,1000,8k256,4096,0.2136901324131776,35.1758,49.0016,49.4342,38.686325,17408.0,544.0,11360.0,46184.0,157232.0,True,True,4K,0.1678831245506573,37.9005,0.0458070078625203,0.7858249999999956,39.04054413091085,R05_to_R04,-0.354219130910856,37.983905469806224,-0.08340546980622321,-0.2708136611046328
candidate_external,8ivfb,soldier,4K-U-PATH,500,8k256,4096,0.2104433881099008,35.1183,48.9137,49.5711,38.649325,17408.0,568.0,11136.0,45792.0,154288.0,True,True,4K,0.1678831245506573,37.9005,0.0425602635592435,0.7488249999999965,38.98000988326777,R05_to_R04,-0.3306848832677715,37.983905469806224,-0.08340546980622321,-0.2472794134615483
candidate_external,8ivfb,soldier,4K-U-PATH,1500,8k256,4096,0.2161655913050424,35.1331,48.8579,49.2536,38.6137625,17408.0,720.0,11392.0,46704.0,159200.0,True,True,4K,0.1678831245506573,37.9005,0.0482824667543851,0.713262499999999,39.08669807085592,R05_to_R04,-0.4729355708559168,37.983905469806224,-0.08340546980622321,-0.3895301010496936
candidate_external,8ivfb,soldier,4K-U-PATH,250,8k256,4096,0.2038764437498794,35.0066,48.5308,49.3677,38.4922625,17408.0,688.0,10472.0,43992.0,149480.0,True,True,4K,0.1678831245506573,37.9005,0.0359933191992221,0.5917625000000015,38.8575718348675,R05_to_R04,-0.3653093348674971,37.983905469806224,-0.08340546980622321,-0.2819038650612739
candidate_external,8ivfb,redandblack,4K-U-PATH,1000,8k256,4096,0.2087711217369613,36.2543,40.2729,32.1205,36.2399,12648.0,512.0,10488.0,37496.0,97040.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0248966927151041,1.5300874999999934,36.28277365194818,R06_to_R05,-0.0428736519481844,35.85243925799321,-1.142626757993206,1.0997531060450214
candidate_external,8ivfb,redandblack,4K-U-PATH,500,8k256,4096,0.2033229905066841,36.165,40.2843,31.9109,36.14815000000001,12648.0,496.0,10248.0,36720.0,93944.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0194485614848269,1.438337500000003,36.18860378456873,R06_to_R05,-0.0404537845687187,35.85243925799321,-1.142626757993206,1.1021729734244872
candidate_external,8ivfb,redandblack,4K-U-PATH,1500,8k256,4096,0.2091723407035322,36.275,40.4821,31.9206,36.2565875,12648.0,544.0,10632.0,37616.0,97048.0,True,True,4K,0.1838744290218572,34.709812500000005,0.025297911681675,1.546774999999997,36.28970864218156,R06_to_R05,-0.0331211421815567,35.85243925799321,-1.142626757993206,1.1095056158116492
candidate_external,8ivfb,redandblack,4K-U-PATH,250,8k256,4096,0.19955364389969,35.8059,39.9032,31.6978,35.80455,12648.0,496.0,9880.0,35760.0,92416.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0156792148778328,1.0947374999999937,36.12345137632364,R06_to_R05,-0.3189013763236374,35.85243925799321,-1.142626757993206,0.8237253816695684
candidate_external,owlii,dancer,4K-H-PATH,1000,8k256,4096,0.1518664231850697,35.6948,44.5279,46.3434,38.13001250000001,11144.0,728.0,6064.0,23112.0,65568.0,True,True,4K,0.120745600665491,37.3831625,0.0311208225195787,0.7468500000000091,39.557883884399935,R06_to_R05,-1.4278713843999284,38.69184722581154,-1.3086847258115455,-0.11918665858838295
candidate_external,owlii,dancer,4K-H-PATH,500,8k256,4096,0.1507952560972483,35.6455,44.3697,46.3139,38.069575,11144.0,672.0,6120.0,23168.0,64760.0,True,True,4K,0.120745600665491,37.3831625,0.0300496554317573,0.686412500000003,39.53231220464885,R06_to_R05,-1.4627372046488532,38.69184722581154,-1.3086847258115455,-0.15405247883730766
candidate_external,owlii,dancer,4K-H-PATH,1500,8k256,4096,0.153085730402058,35.6291,44.5425,46.3963,38.089175,11144.0,784.0,6040.0,23032.0,66472.0,True,True,4K,0.120745600665491,37.3831625,0.032340129736567,0.7060124999999999,39.58699207305277,R06_to_R05,-1.4978170730527722,38.69184722581154,-1.3086847258115455,-0.18913234724122674
candidate_external,owlii,dancer,4K-H-PATH,250,8k256,4096,0.1439808101555756,35.5318,44.2476,46.2906,37.96612499999999,11144.0,664.0,5800.0,22192.0,61280.0,True,True,4K,0.120745600665491,37.3831625,0.0232352094900845,0.5829624999999936,39.36963279516856,R06_to_R05,-1.4035077951685722,38.69184722581154,-1.3086847258115455,-0.09482306935702667
